embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
65,-0.71775126,-2.0833476,test_000065,1,promoter,promoter,chr22,24005489,24005789,test
66,-7.8113785,0.9065251,test_000066,1,promoter,promoter,chr21,36135123,36135423,test
67,-0.5349796,-2.4551425,test_000067,1,promoter,promoter,chr19,42937031,42937331,test
68,0.08284757,-0.9157731,test_000068,1,promoter,promoter,chr20,44209776,44210076,test
69,-4.248833,0.19354273,test_000069,1,promoter,promoter,chr19,35628782,35629082,test
70,0.55121726,-2.6387236,test_000070,0,background,random_background_test,chr19,7031672,7031972,test
71,1.1890208,-2.3071918,test_000071,1,promoter,promoter,chr20,32581763,32582063,test
72,-1.4982473,-1.4458288,test_000072,1,promoter,promoter,chr21,43924732,43925032,test
73,-5.632974,-0.51623696,test_000073,1,promoter,promoter,chr21,16588478,16588778,test
74,6.322077,2.6670165,test_000074,0,background,random_background_test,chr21,24618873,24619173,test
75,8.1407385,12.154456,test_000075,0,background,random_background_test,chr22,18730697,18730997,test
76,-3.1852772,-0.7057033,test_000076,1,promoter,promoter,chr20,10435032,10435332,test
77,-6.6508875,0.15716253,test_000077,1,promoter,promoter,chr19,53909095,53909395,test
78,7.1526594,0.08103648,test_000078,0,background,random_background_test,chr20,39172396,39172696,test
79,4.163502,-0.8459637,test_000079,0,background,random_background_test,chr20,36285147,36285447,test
80,6.8607354,3.8582866,test_000080,0,background,random_background_test,chr21,18624908,18625208,test
81,-0.5492174,-2.3731892,test_000081,0,background,random_background_test,chr19,55939911,55940211,test
82,2.3334472,-2.0390692,test_000082,0,background,random_background_test,chr19,43818140,43818440,test
83,-5.956229,-0.13233978,test_000083,1,promoter,promoter,chr19,13116315,13116615,test
84,-7.4600563,0.61025286,test_000084,1,promoter,promoter,chr19,49877814,49878114,test
85,-4.701526,-0.6395462,test_000085,1,promoter,promoter,chr19,53521327,53521627,test
86,2.1891766,-1.1883358,test_000086,0,background,random_background_test,chr19,47908444,47908744,test
87,2.0612597,-2.2663214,test_000087,0,background,random_background_test,chr19,30073410,30073710,test
88,6.9866943,0.9953359,test_000088,0,background,random_background_test,chr19,42659230,42659530,test
89,-9.203208,2.1279712,test_000089,1,promoter,promoter,chr20,17226737,17227037,test
90,6.349723,1.3238012,test_000090,0,background,random_background_test,chr19,6951947,6952247,test
91,3.1096344,0.33932632,test_000091,0,background,random_background_test,chr20,56837273,56837573,test
92,-5.3333898,0.49018902,test_000092,1,promoter,promoter,chr22,32203323,32203623,test
93,5.850057,3.6183116,test_000093,0,background,random_background_test,chr20,48240898,48241198,test
94,4.975351,-0.8103957,test_000094,0,background,random_background_test,chr22,13749867,13750167,test
95,-5.4207416,-0.4515146,test_000095,1,promoter,promoter,chr19,1377400,1377700,test
96,2.251401,-1.1885413,test_000096,0,background,random_background_test,chr19,46930899,46931199,test
97,-6.6313066,0.29967234,test_000097,1,promoter,promoter,chr19,51271134,51271434,test
98,4.578857,-0.13047914,test_000098,0,background,random_background_test,chr19,37233600,37233900,test
99,-9.092781,2.312431,test_000099,1,promoter,promoter,chr19,18612728,18613028,test
100,-5.0452566,-0.51773345,test_000100,1,promoter,promoter,chr19,51594594,51594894,test
101,6.572218,-0.73629653,test_000101,0,background,random_background_test,chr20,9463934,9464234,test
102,-9.500172,2.4899943,test_000102,1,promoter,promoter,chr19,45001199,45001499,test
103,0.51896065,-1.1367358,test_000103,0,background,random_background_test,chr19,8674114,8674414,test
104,4.3291154,-2.1721754,test_000104,0,background,random_background_test,chr20,18757112,18757412,test
105,-8.934046,2.189304,test_000105,1,promoter,promoter,chr20,62238567,62238867,test
106,-1.158096,-1.8931265,test_000106,1,promoter,promoter,chr19,10551969,10552269,test
107,2.6841784,-1.9328156,test_000107,0,background,random_background_test,chr20,2139618,2139918,test
108,3.7842631,0.5101895,test_000108,0,background,random_background_test,chr21,36693879,36694179,test
109,-0.7929101,0.24768439,test_000109,1,promoter,promoter,chr19,32972316,32972616,test
110,1.4907763,-1.6746525,test_000110,0,background,random_background_test,chr22,48760239,48760539,test
111,-8.5357275,1.966304,test_000111,1,promoter,promoter,chr19,8445011,8445311,test
112,3.8156962,-0.75450957,test_000112,0,background,random_background_test,chr20,60110441,60110741,test
113,6.652846,-0.07921527,test_000113,0,background,random_background_test,chr20,11194325,11194625,test
114,6.944772,0.44880548,test_000114,0,background,random_background_test,chr22,24127758,24128058,test
115,-6.9312034,0.9481261,test_000115,1,promoter,promoter,chr19,56368027,56368327,test
116,4.4323792,-0.099895306,test_000116,1,promoter,promoter,chr19,8389371,8389671,test
117,5.54163,-0.12321424,test_000117,0,background,random_background_test,chr19,26265366,26265666,test
118,5.814564,0.06321655,test_000118,0,background,random_background_test,chr22,11800489,11800789,test
119,-8.535303,1.1809703,test_000119,1,promoter,promoter,chr20,63894819,63895119,test
120,7.309845,-0.17882453,test_000120,0,background,random_background_test,chr22,16847879,16848179,test
121,5.07809,0.14085391,test_000121,0,background,random_background_test,chr20,4342081,4342381,test
122,6.765994,-0.101323426,test_000122,0,background,random_background_test,chr22,13665884,13666184,test
123,7.96651,2.427105,test_000123,0,background,random_background_test,chr20,7302770,7303070,test
124,-5.121658,-1.3942084,test_000124,1,promoter,promoter,chr19,45468115,45468415,test
125,5.07092,0.9702398,test_000125,0,background,random_background_test,chr22,40052624,40052924,test
126,-0.89338815,-1.0966824,test_000126,1,promoter,promoter,chr19,49474530,49474830,test
127,1.5843146,0.15226518,test_000127,0,background,random_background_test,chr20,62444932,62445232,test
128,-1.74476,-1.7096392,test_000128,0,background,random_background_test,chr22,48185098,48185398,test
129,-4.253796,-1.2622021,test_000129,1,promoter,promoter,chr19,14380908,14381208,test
130,3.9577591,0.109174095,test_000130,0,background,random_background_test,chr20,31649335,31649635,test
131,-7.195565,0.46042112,test_000131,1,promoter,promoter,chr20,57266560,57266860,test
132,-6.622808,0.46224454,test_000132,1,promoter,promoter,chr19,29715370,29715670,test
133,7.2575145,1.34186,test_000133,0,background,random_background_test,chr20,38185632,38185932,test
134,0.3288797,-2.4673293,test_000134,1,promoter,promoter,chr19,54242740,54243040,test
135,-1.3217536,-1.5430516,test_000135,1,promoter,promoter,chr21,10413377,10413677,test
136,-6.534125,-0.13933975,test_000136,1,promoter,promoter,chr19,35154537,35154837,test
137,7.9726033,1.6951538,test_000137,0,background,random_background_test,chr20,45132976,45133276,test
138,2.1584406,-2.1558988,test_000138,0,background,random_background_test,chr20,34583975,34584275,test
139,-9.882304,2.7193768,test_000139,1,promoter,promoter,chr20,62220188,62220488,test
140,-4.163182,-0.55544883,test_000140,1,promoter,promoter,chr19,53521010,53521310,test
141,-3.0697565,1.6191869,test_000141,1,promoter,promoter,chr19,40403809,40404109,test
142,2.604933,-2.716565,test_000142,0,background,random_background_test,chr19,53150139,53150439,test
143,-8.114491,1.7853316,test_000143,1,promoter,promoter,chr19,14518195,14518495,test
144,3.05728,-0.7834623,test_000144,0,background,random_background_test,chr20,3264204,3264504,test
145,-6.678836,0.43789777,test_000145,1,promoter,promoter,chr21,28992528,28992828,test
146,-2.6597273,-1.2216198,test_000146,1,promoter,promoter,chr19,4910374,4910674,test
147,-3.9481058,-1.5773494,test_000147,1,promoter,promoter,chr19,18735415,18735715,test
148,5.054135,-0.81398094,test_000148,0,background,random_background_test,chr20,15289469,15289769,test
149,0.9058218,-2.168708,test_000149,0,background,random_background_test,chr22,24425964,24426264,test
150,-3.5900764,-1.6048908,test_000150,1,promoter,promoter,chr22,44625101,44625401,test
151,1.8260871,-1.8979315,test_000151,0,background,random_background_test,chr19,29027380,29027680,test
152,2.4175286,-2.3213234,test_000152,0,background,random_background_test,chr19,4069196,4069496,test
153,-8.535147,1.7636509,test_000153,1,promoter,promoter,chr19,8444731,8445031,test
154,-6.5921702,-0.5283772,test_000154,1,promoter,promoter,chr19,35248532,35248832,test
155,-8.255879,2.0534697,test_000155,1,promoter,promoter,chr20,1118405,1118705,test
156,2.6626012,-1.9123337,test_000156,0,background,random_background_test,chr22,33389316,33389616,test
157,-1.9974126,-2.0498598,test_000157,1,promoter,promoter,chr19,43269386,43269686,test
158,8.016688,1.9912117,test_000158,0,background,random_background_test,chr21,11711448,11711748,test
159,6.0598392,-0.1480734,test_000159,0,background,random_background_test,chr21,5314037,5314337,test
160,-7.1858244,1.7806815,test_000160,1,promoter,promoter,chr19,1275748,1276048,test
161,5.951826,-0.36229077,test_000161,0,background,random_background_test,chr21,21368733,21369033,test
162,1.9834545,-2.1963346,test_000162,1,promoter,promoter,chr19,40991126,40991426,test
163,-0.83368534,-1.478495,test_000163,0,background,random_background_test,chr19,50794186,50794486,test
164,-9.119534,2.219177,test_000164,1,promoter,promoter,chr19,45340558,45340858,test
165,1.8259931,-2.957806,test_000165,1,promoter,promoter,chr19,13836034,13836334,test
166,-6.754953,0.53519225,test_000166,1,promoter,promoter,chr20,2470456,2470756,test
167,0.13773724,-2.1615057,test_000167,0,background,random_background_test,chr20,30327290,30327590,test
168,5.8311005,1.0128541,test_000168,0,background,random_background_test,chr19,25874033,25874333,test
169,2.2024279,-2.818292,test_000169,0,background,random_background_test,chr21,6022575,6022875,test
170,3.4332693,-1.8456424,test_000170,0,background,random_background_test,chr19,40670425,40670725,test
171,4.6542034,3.5491016,test_000171,0,background,random_background_test,chr19,37969393,37969693,test
172,5.750967,2.8418064,test_000172,0,background,random_background_test,chr22,43353262,43353562,test
173,2.2292128,-2.1403904,test_000173,0,background,random_background_test,chr20,2095374,2095674,test
174,1.1651357,-2.3260126,test_000174,0,background,random_background_test,chr22,45101055,45101355,test
175,4.506712,6.109581,test_000175,0,background,random_background_test,chr20,32117008,32117308,test
176,0.57953686,-2.2527523,test_000176,1,promoter,promoter,chr19,41531150,41531450,test
177,-9.562289,3.3382416,test_000177,1,promoter,promoter,chr20,49713795,49714095,test
178,0.6433355,-2.052839,test_000178,1,promoter,promoter,chr21,16011290,16011590,test
179,6.3458695,1.7038875,test_000179,0,background,random_background_test,chr19,6880485,6880785,test
180,0.014220124,-0.94965124,test_000180,1,promoter,promoter,chr21,37365628,37365928,test
181,5.875154,4.278152,test_000181,0,background,random_background_test,chr19,23544880,23545180,test
182,-1.2816589,-1.8346378,test_000182,0,background,random_background_test,chr21,43300235,43300535,test
183,4.1755395,6.6174364,test_000183,0,background,random_background_test,chr22,45956761,45957061,test
184,-0.8333306,-2.4047399,test_000184,0,background,random_background_test,chr22,35318850,35319150,test
185,5.639101,7.019219,test_000185,0,background,random_background_test,chr22,31052338,31052638,test
186,1.525229,-1.8806074,test_000186,1,promoter,promoter,chr22,39900911,39901211,test
187,4.0771666,-2.411707,test_000187,0,background,random_background_test,chr22,15436366,15436666,test
188,1.5243967,-2.5981636,test_000188,0,background,random_background_test,chr21,16060673,16060973,test
189,-8.109577,0.9612771,test_000189,1,promoter,promoter,chr21,34614361,34614661,test
190,-7.3707643,0.8680054,test_000190,1,promoter,promoter,chr20,49915391,49915691,test
191,0.67989165,-2.8478587,test_000191,1,promoter,promoter,chr20,45408053,45408353,test
192,1.6016554,-2.9515169,test_000192,0,background,random_background_test,chr20,47817943,47818243,test
193,2.3856604,-1.9807338,test_000193,1,promoter,promoter,chr20,15985898,15986198,test
194,-7.77426,0.84353286,test_000194,1,promoter,promoter,chr19,32971955,32972255,test
195,4.9766974,-1.8642901,test_000195,0,background,random_background_test,chr22,29289307,29289607,test
196,-8.985712,2.2768543,test_000196,1,promoter,promoter,chr22,37519331,37519631,test
197,-6.7981057,-0.26988995,test_000197,1,promoter,promoter,chr20,13638872,13639172,test
198,-8.561723,1.8766832,test_000198,1,promoter,promoter,chr19,56567368,56567668,test
199,3.8497913,2.1043115,test_000199,0,background,random_background_test,chr22,18762881,18763181,test
200,-6.978687,0.5411999,test_000200,1,promoter,promoter,chr20,25407498,25407798,test
201,-7.6503987,0.7887669,test_000201,1,promoter,promoter,chr19,38256510,38256810,test
202,4.9826374,2.8769433,test_000202,0,background,random_background_test,chr22,36957198,36957498,test
203,1.1829622,-2.1691856,test_000203,1,promoter,promoter,chr19,39441349,39441649,test
204,1.4346122,-1.1598539,test_000204,1,promoter,promoter,chr20,10431591,10431891,test
205,-1.0430564,6.6993628,test_000205,0,background,random_background_test,chr19,47998386,47998686,test
206,4.703062,-1.25568,test_000206,0,background,random_background_test,chr19,37739509,37739809,test
207,-1.5167074,-2.1756504,test_000207,0,background,random_background_test,chr21,41208881,41209181,test
208,-6.0731854,-0.09090622,test_000208,1,promoter,promoter,chr19,23914949,23915249,test
209,4.6133657,-0.8306997,test_000209,0,background,random_background_test,chr20,26554752,26555052,test
210,-3.531582,-1.6340868,test_000210,1,promoter,promoter,chr19,3029455,3029755,test
211,1.0308251,-2.8784194,test_000211,1,promoter,promoter,chr22,37967565,37967865,test
212,-6.1054025,-0.16607541,test_000212,1,promoter,promoter,chr22,41946372,41946672,test
213,-2.485706,-2.1405756,test_000213,1,promoter,promoter,chr19,19740837,19741137,test
214,-8.287799,0.97331864,test_000214,1,promoter,promoter,chr20,63553926,63554226,test
215,4.1433764,-0.79055893,test_000215,1,promoter,promoter,chr19,37507932,37508232,test
216,4.0370717,-1.0547622,test_000216,0,background,random_background_test,chr21,24632278,24632578,test
217,4.495438,0.5262269,test_000217,0,background,random_background_test,chr21,11513771,11514071,test
218,3.9161491,-1.8784133,test_000218,0,background,random_background_test,chr19,39293922,39294222,test
219,-2.9587543,-2.2307603,test_000219,1,promoter,promoter,chr19,49512496,49512796,test
220,2.264987,-0.768301,test_000220,1,promoter,promoter,chr22,33657172,33657472,test
221,-5.7684145,-0.26202926,test_000221,1,promoter,promoter,chr19,9362902,9363202,test
222,-1.5375051,-1.7676542,test_000222,1,promoter,promoter,chr22,36862886,36863186,test
223,-5.749589,0.24829149,test_000223,1,promoter,promoter,chr19,35756924,35757224,test
224,2.3353975,-1.7024062,test_000224,0,background,random_background_test,chr20,56922008,56922308,test
225,-0.05753177,7.522896,test_000225,1,promoter,promoter,chr19,54199839,54200139,test
226,3.1221309,0.82012624,test_000226,0,background,random_background_test,chr20,33780274,33780574,test
227,-7.6029434,1.104158,test_000227,1,promoter,promoter,chr22,41286221,41286521,test
228,-0.85247415,-2.3876138,test_000228,1,promoter,promoter,chr19,18441387,18441687,test
229,6.200299,-0.42856807,test_000229,0,background,random_background_test,chr20,46447294,46447594,test
230,-6.4362283,-0.021439077,test_000230,1,promoter,promoter,chr19,56477937,56478237,test
231,3.4002209,-2.8344898,test_000231,0,background,random_background_test,chr20,17375627,17375927,test
232,-5.67788,-0.602043,test_000232,1,promoter,promoter,chr19,37334473,37334773,test
233,1.7856838,-1.775498,test_000233,0,background,random_background_test,chr20,64329629,64329929,test
234,4.093312,-1.1760972,test_000234,1,promoter,promoter,chr20,49280115,49280415,test
235,-0.23226948,-2.507012,test_000235,1,promoter,promoter,chr19,54434185,54434485,test
236,5.190556,-0.9245845,test_000236,0,background,random_background_test,chr19,39772984,39773284,test
237,6.785718,3.061721,test_000237,0,background,random_background_test,chr20,21352143,21352443,test
238,-1.5572995,-2.6464295,test_000238,0,background,random_background_test,chr21,41488116,41488416,test
239,1.4401224,-2.5685468,test_000239,1,promoter,promoter,chr21,46319172,46319472,test
240,-4.746678,-0.15577663,test_000240,1,promoter,promoter,chr19,49665748,49666048,test
241,-5.8486176,0.1558033,test_000241,1,promoter,promoter,chr22,18110237,18110537,test
242,1.9503073,-0.26644817,test_000242,0,background,random_background_test,chr21,5719128,5719428,test
243,2.5981889,-1.7857169,test_000243,0,background,random_background_test,chr20,36401680,36401980,test
244,5.647082,6.5055485,test_000244,0,background,random_background_test,chr22,17886586,17886886,test
245,-4.802862,0.090140566,test_000245,1,promoter,promoter,chr19,38385349,38385649,test
246,4.6885295,-1.9189034,test_000246,0,background,random_background_test,chr22,40512553,40512853,test
247,-5.7780757,0.4066039,test_000247,1,promoter,promoter,chr19,40466681,40466981,test
248,-0.33378732,-2.4751022,test_000248,1,promoter,promoter,chr19,13796753,13797053,test
249,-6.55449,-0.17691652,test_000249,1,promoter,promoter,chr20,36461787,36462087,test
250,1.275854,-2.4926703,test_000250,1,promoter,promoter,chr20,20267757,20268057,test
251,-7.1808867,0.6271249,test_000251,1,promoter,promoter,chr19,54190106,54190406,test
252,-9.199363,1.7777002,test_000252,1,promoter,promoter,chr19,41882975,41883275,test
253,-7.85969,0.8842281,test_000253,1,promoter,promoter,chr20,41028523,41028823,test
254,-9.856781,2.9299955,test_000254,1,promoter,promoter,chr19,14979352,14979652,test
255,6.3205066,0.017640071,test_000255,0,background,random_background_test,chr20,53998858,53999158,test
256,0.3437325,-2.4275239,test_000256,0,background,random_background_test,chr20,40437739,40438039,test
257,4.5674605,1.9254926,test_000257,0,background,random_background_test,chr20,34755925,34756225,test
258,-9.505753,2.6069078,test_000258,1,promoter,promoter,chr20,50191459,50191759,test
259,5.898072,1.0699883,test_000259,0,background,random_background_test,chr20,58230420,58230720,test
260,-7.9453793,1.5754592,test_000260,1,promoter,promoter,chr19,14072500,14072800,test
261,4.323969,3.0986788,test_000261,0,background,random_background_test,chr19,21025987,21026287,test
262,-6.9407344,0.2564823,test_000262,1,promoter,promoter,chr21,13937289,13937589,test
263,-4.1242294,-0.64962083,test_000263,1,promoter,promoter,chr20,32780332,32780632,test
264,-1.5640981,-1.803026,test_000264,1,promoter,promoter,chr22,38110536,38110836,test
265,-10.452436,3.667044,test_000265,1,promoter,promoter,chr19,1285769,1286069,test
266,2.8215942,-0.35546815,test_000266,0,background,random_background_test,chr20,51787704,51788004,test
267,-9.309784,2.0228198,test_000267,1,promoter,promoter,chr22,24554890,24555190,test
268,-8.550912,1.3992398,test_000268,1,promoter,promoter,chr19,32345702,32346002,test
269,-2.0542214,-1.5987436,test_000269,1,promoter,promoter,chr22,31140371,31140671,test
270,2.9325082,-1.4394941,test_000270,1,promoter,promoter,chr20,54068360,54068660,test
271,-0.047105193,-1.5461729,test_000271,1,promoter,promoter,chr19,53775569,53775869,test
272,2.7724063,-1.0475262,test_000272,0,background,random_background_test,chr22,29439568,29439868,test
273,-7.1694493,1.2285835,test_000273,1,promoter,promoter,chr22,42500417,42500717,test
274,1.52605,-2.449812,test_000274,0,background,random_background_test,chr19,22602039,22602339,test
275,6.361132,-0.033329595,test_000275,0,background,random_background_test,chr21,42334504,42334804,test
276,-0.3499434,-1.9590806,test_000276,1,promoter,promoter,chr22,50738112,50738412,test
277,6.498137,1.8293288,test_000277,0,background,random_background_test,chr22,31580882,31581182,test
278,8.6591425,3.8414986,test_000278,0,background,random_background_test,chr20,26151811,26152111,test
279,2.0023255,3.9766681,test_000279,0,background,random_background_test,chr19,50186757,50187057,test
280,2.0678277,-0.12929244,test_000280,0,background,random_background_test,chr19,19314575,19314875,test
281,-3.4998598,-1.7586536,test_000281,1,promoter,promoter,chr22,21652767,21653067,test
282,-9.404395,2.4325264,test_000282,1,promoter,promoter,chr22,19291660,19291960,test
283,4.4803786,-1.5842865,test_000283,1,promoter,promoter,chr20,45546117,45546417,test
284,5.339796,-0.33143565,test_000284,0,background,random_background_test,chr22,33489065,33489365,test
285,-2.5388439,-1.3591937,test_000285,1,promoter,promoter,chr19,58550323,58550623,test
286,6.6104703,-0.5798445,test_000286,0,background,random_background_test,chr21,13799050,13799350,test
287,4.098494,-1.2229924,test_000287,0,background,random_background_test,chr20,24356525,24356825,test
288,3.7893932,-1.6414187,test_000288,1,promoter,promoter,chr21,36466274,36466574,test
289,-6.115355,0.3112757,test_000289,1,promoter,promoter,chr20,3796096,3796396,test
290,6.30129,-0.6929265,test_000290,0,background,random_background_test,chr20,55033005,55033305,test
291,1.9436935,-2.242498,test_000291,1,promoter,promoter,chr20,2656124,2656424,test
292,-1.2522699,-2.5065491,test_000292,1,promoter,promoter,chr19,22010846,22011146,test
293,7.173984,-0.28279504,test_000293,0,background,random_background_test,chr21,26092267,26092567,test
294,0.005971964,-2.4859722,test_000294,1,promoter,promoter,chr19,46303320,46303620,test
295,5.3705645,1.9216009,test_000295,0,background,random_background_test,chr22,39764200,39764500,test
296,-6.5177574,0.07565874,test_000296,1,promoter,promoter,chr19,37548794,37549094,test
297,0.6174112,-2.084068,test_000297,1,promoter,promoter,chr20,47989926,47990226,test
298,5.3537216,1.2428317,test_000298,0,background,random_background_test,chr22,25832648,25832948,test
299,3.9529338,-1.9928099,test_000299,0,background,random_background_test,chr20,32217897,32218197,test
300,6.2132254,-0.2915785,test_000300,0,background,random_background_test,chr20,29130401,29130701,test
301,5.268174,-0.14440338,test_000301,0,background,random_background_test,chr19,21123743,21124043,test
302,-7.592588,1.0711014,test_000302,1,promoter,promoter,chr19,55385685,55385985,test
303,-7.081355,0.8043204,test_000303,1,promoter,promoter,chr19,35031035,35031335,test
304,-0.84667116,-1.3319982,test_000304,1,promoter,promoter,chr19,58003200,58003500,test
305,6.3998375,0.43405947,test_000305,0,background,random_background_test,chr19,15688875,15689175,test
306,-9.050519,2.326269,test_000306,1,promoter,promoter,chr22,20437708,20438008,test
307,1.0999342,-2.6050076,test_000307,0,background,random_background_test,chr19,43384101,43384401,test
308,2.6833782,6.971696,test_000308,0,background,random_background_test,chr19,1187386,1187686,test
309,-6.122973,-0.537463,test_000309,1,promoter,promoter,chr20,543662,543962,test
310,6.147545,-1.4348108,test_000310,0,background,random_background_test,chr22,26112592,26112892,test
311,4.560191,1.1490728,test_000311,0,background,random_background_test,chr20,12755761,12756061,test
312,-2.1910257,-0.8431811,test_000312,1,promoter,promoter,chr19,42152305,42152605,test
313,3.9535992,5.6398315,test_000313,0,background,random_background_test,chr19,7825570,7825870,test
314,-9.497518,2.1557336,test_000314,1,promoter,promoter,chr20,63216123,63216423,test
315,3.2108252,-0.8034124,test_000315,0,background,random_background_test,chr21,25440315,25440615,test
316,5.953444,0.26896557,test_000316,0,background,random_background_test,chr19,52531727,52532027,test
317,3.4386063,-1.5806626,test_000317,0,background,random_background_test,chr20,7437099,7437399,test
318,5.43104,-0.17179358,test_000318,1,promoter,promoter,chr19,30029782,30030082,test
319,4.6687875,-0.57764435,test_000319,0,background,random_background_test,chr21,11348196,11348496,test
