embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
85,-0.8189679,0.86617047,test_000085,1,promoter,promoter,chr19,40690057,40690257,test
86,-2.4679112,0.6577125,test_000086,1,promoter,promoter,chr19,38388507,38388707,test
87,-0.33310458,0.6898324,test_000087,0,background,random_background_test,chr21,41488116,41488316,test
88,-7.728578,-1.2082353,test_000088,1,promoter,promoter,chr20,19758218,19758418,test
89,-8.331969,-1.5751485,test_000089,1,promoter,promoter,chr20,33994390,33994590,test
90,-4.759329,0.13007198,test_000090,1,promoter,promoter,chr20,5127092,5127292,test
91,2.2137256,0.40240756,test_000091,1,promoter,promoter,chr22,39021030,39021230,test
92,1.122229,0.48157522,test_000092,1,promoter,promoter,chr21,34511937,34512137,test
93,3.3837235,0.097116396,test_000093,0,background,random_background_test,chr22,20639340,20639540,test
94,-3.9340384,0.3607516,test_000094,1,promoter,promoter,chr19,55643418,55643618,test
95,2.054212,0.35396224,test_000095,0,background,random_background_test,chr22,32360557,32360757,test
96,-5.9061894,-0.2833016,test_000096,1,promoter,promoter,chr19,13150266,13150466,test
97,3.8109548,-0.055917572,test_000097,0,background,random_background_test,chr22,32900057,32900257,test
98,0.6428155,0.67117095,test_000098,0,background,random_background_test,chr19,56085560,56085760,test
99,-0.85596865,0.72323227,test_000099,0,background,random_background_test,chr19,7321186,7321386,test
100,3.700336,0.07631934,test_000100,0,background,random_background_test,chr20,60237925,60238125,test
101,0.7515407,0.5810548,test_000101,1,promoter,promoter,chr19,55642190,55642390,test
102,-3.3496535,0.38500816,test_000102,1,promoter,promoter,chr22,19447910,19448110,test
103,4.193959,-0.17833063,test_000103,0,background,random_background_test,chr22,37158422,37158622,test
104,-2.2136908,0.6630581,test_000104,1,promoter,promoter,chr22,23579984,23580184,test
105,1.2380878,0.5580087,test_000105,0,background,random_background_test,chr19,13122254,13122454,test
106,-4.4694643,0.21463074,test_000106,1,promoter,promoter,chr20,13638922,13639122,test
107,4.376434,-0.32240695,test_000107,0,background,random_background_test,chr22,22413840,22414040,test
108,-0.80405426,0.72995716,test_000108,0,background,random_background_test,chr20,61923702,61923902,test
109,-0.9951851,0.8303985,test_000109,1,promoter,promoter,chr19,8608251,8608451,test
110,-2.3460627,0.63231486,test_000110,0,background,random_background_test,chr22,15643544,15643744,test
111,0.4954346,0.69991934,test_000111,0,background,random_background_test,chr22,26154670,26154870,test
112,0.6875077,0.563526,test_000112,0,background,random_background_test,chr21,29271517,29271717,test
113,1.4650778,0.5739494,test_000113,0,background,random_background_test,chr20,18317387,18317587,test
114,2.6438367,0.36821657,test_000114,0,background,random_background_test,chr22,16952340,16952540,test
115,-2.6265025,0.589521,test_000115,1,promoter,promoter,chr21,41420703,41420903,test
116,-1.2230746,0.6831295,test_000116,1,promoter,promoter,chr20,26251203,26251403,test
117,2.7947495,0.1604946,test_000117,0,background,random_background_test,chr20,57032558,57032758,test
118,1.4842198,0.60462457,test_000118,1,promoter,promoter,chr20,49280165,49280365,test
119,2.6414607,0.3698704,test_000119,0,background,random_background_test,chr20,34078058,34078258,test
120,-0.30993828,0.7567293,test_000120,1,promoter,promoter,chr20,3712567,3712767,test
121,5.1066613,-0.6462811,test_000121,0,background,random_background_test,chr20,3013368,3013568,test
122,-3.4738996,0.3273122,test_000122,1,promoter,promoter,chr19,41439874,41440074,test
123,4.6196275,-0.3725344,test_000123,0,background,random_background_test,chr20,35931623,35931823,test
124,-2.9630415,0.5308223,test_000124,1,promoter,promoter,chr19,20167049,20167249,test
125,-5.2956433,-0.17503451,test_000125,1,promoter,promoter,chr19,6737611,6737811,test
126,4.592218,-0.5215643,test_000126,0,background,random_background_test,chr22,29262514,29262714,test
127,-0.8715209,0.7570066,test_000127,0,background,random_background_test,chr21,43859486,43859686,test
128,0.22022477,0.7462187,test_000128,1,promoter,promoter,chr20,50171785,50171985,test
129,-7.8646545,-1.5027031,test_000129,1,promoter,promoter,chr19,32580979,32581179,test
130,0.74537754,0.6479656,test_000130,1,promoter,promoter,chr19,37730519,37730719,test
131,-2.4677687,0.6688845,test_000131,1,promoter,promoter,chr20,33731792,33731992,test
132,2.7638297,0.20287329,test_000132,0,background,random_background_test,chr21,23343430,23343630,test
133,1.3144503,0.5037805,test_000133,0,background,random_background_test,chr21,42905353,42905553,test
134,2.1230319,0.39727497,test_000134,0,background,random_background_test,chr19,43818140,43818340,test
135,-3.2808478,0.5522282,test_000135,1,promoter,promoter,chr20,10672745,10672945,test
136,2.1046414,0.46041197,test_000136,0,background,random_background_test,chr20,7504251,7504451,test
137,1.3367939,0.5695753,test_000137,0,background,random_background_test,chr21,13189404,13189604,test
138,2.2433224,0.33451882,test_000138,1,promoter,promoter,chr19,56317790,56317990,test
139,-5.3432493,-0.276242,test_000139,1,promoter,promoter,chr20,25407816,25408016,test
140,-7.433831,-1.1033864,test_000140,1,promoter,promoter,chr22,32475105,32475305,test
141,0.36854252,0.69327515,test_000141,1,promoter,promoter,chr20,35490939,35491139,test
142,1.8733668,0.34755766,test_000142,0,background,random_background_test,chr20,48704068,48704268,test
143,-0.44175908,0.5531833,test_000143,1,promoter,promoter,chr19,43595428,43595628,test
144,1.5206025,0.5799353,test_000144,0,background,random_background_test,chr19,52130148,52130348,test
145,3.0480568,-0.0659886,test_000145,0,background,random_background_test,chr22,36123691,36123891,test
146,2.0019407,0.5172983,test_000146,0,background,random_background_test,chr19,22258558,22258758,test
147,0.7991674,0.5797606,test_000147,1,promoter,promoter,chr19,14070382,14070582,test
148,1.4818276,0.5888741,test_000148,0,background,random_background_test,chr19,39368956,39369156,test
149,-2.5613608,0.6584952,test_000149,1,promoter,promoter,chr19,18532617,18532817,test
150,1.8035158,0.4509097,test_000150,0,background,random_background_test,chr20,52932196,52932396,test
151,2.9916213,0.2677163,test_000151,1,promoter,promoter,chr20,32509748,32509948,test
152,1.4052768,0.5401587,test_000152,1,promoter,promoter,chr21,31840382,31840582,test
153,2.7643962,0.31782788,test_000153,0,background,random_background_test,chr22,13551435,13551635,test
154,-5.5138593,-0.17210805,test_000154,1,promoter,promoter,chr19,19733066,19733266,test
155,2.196998,0.44090047,test_000155,1,promoter,promoter,chr19,13024286,13024486,test
156,-0.036922023,0.6043426,test_000156,0,background,random_background_test,chr19,1646751,1646951,test
157,6.047785,-1.2167614,test_000157,0,background,random_background_test,chr22,42779951,42780151,test
158,-8.327812,-1.6059029,test_000158,1,promoter,promoter,chr20,49713845,49714045,test
159,4.07319,-0.124602996,test_000159,0,background,random_background_test,chr19,31009560,31009760,test
160,6.7609997,-1.5646634,test_000160,0,background,random_background_test,chr19,6951947,6952147,test
161,6.5297146,-1.4250227,test_000161,0,background,random_background_test,chr21,28813143,28813343,test
162,-3.2799926,0.35802317,test_000162,1,promoter,promoter,chr19,51693351,51693551,test
163,1.853999,0.39758962,test_000163,0,background,random_background_test,chr20,421930,422130,test
164,-0.13832587,0.73113006,test_000164,1,promoter,promoter,chr20,3106670,3106870,test
165,-3.5575936,0.40852538,test_000165,1,promoter,promoter,chr19,50969463,50969663,test
166,2.4540246,0.36808068,test_000166,0,background,random_background_test,chr21,39459030,39459230,test
167,1.3435564,0.6231017,test_000167,1,promoter,promoter,chr20,2814987,2815187,test
168,-3.6212082,0.40605426,test_000168,1,promoter,promoter,chr22,42130557,42130757,test
169,-5.4204707,-0.11479237,test_000169,1,promoter,promoter,chr21,39380221,39380421,test
170,-3.8482618,0.26508358,test_000170,1,promoter,promoter,chr21,45234411,45234611,test
171,0.33394682,0.7205929,test_000171,0,background,random_background_test,chr20,51190886,51191086,test
172,-5.1303477,-0.0901243,test_000172,1,promoter,promoter,chr22,50532422,50532622,test
173,0.6053883,0.6093058,test_000173,0,background,random_background_test,chr21,40634352,40634552,test
174,-9.147562,-2.2597754,test_000174,1,promoter,promoter,chr20,62220238,62220438,test
175,3.3318965,0.19671986,test_000175,0,background,random_background_test,chr22,13686272,13686472,test
176,5.91459,-0.93544227,test_000176,0,background,random_background_test,chr21,24975241,24975441,test
177,-2.9441261,0.5209118,test_000177,1,promoter,promoter,chr21,44438821,44439021,test
178,-4.268404,0.36806718,test_000178,1,promoter,promoter,chr19,42424849,42425049,test
179,0.81496173,0.7370236,test_000179,1,promoter,promoter,chr19,40714655,40714855,test
180,3.4303598,-0.24347565,test_000180,0,background,random_background_test,chr22,34690386,34690586,test
181,4.762189,-0.5889716,test_000181,0,background,random_background_test,chr19,46039685,46039885,test
182,5.897434,-1.0793658,test_000182,0,background,random_background_test,chr20,14362844,14363044,test
183,4.734212,-0.5084978,test_000183,0,background,random_background_test,chr21,33448581,33448781,test
184,1.3670871,0.28567988,test_000184,1,promoter,promoter,chr19,48755946,48756146,test
185,4.4354463,-0.51511633,test_000185,0,background,random_background_test,chr22,35815984,35816184,test
186,4.1084714,-0.15199484,test_000186,0,background,random_background_test,chr22,32363047,32363247,test
187,-3.4225442,0.24763893,test_000187,1,promoter,promoter,chr21,33324298,33324498,test
188,-1.1995183,0.7173434,test_000188,1,promoter,promoter,chr22,22895321,22895521,test
189,-8.587476,-1.8546605,test_000189,1,promoter,promoter,chr21,45074435,45074635,test
190,0.7981722,0.6139712,test_000190,1,promoter,promoter,chr19,29841776,29841976,test
191,-6.2839646,-0.5581978,test_000191,1,promoter,promoter,chr19,8610690,8610890,test
192,1.254629,0.66356224,test_000192,1,promoter,promoter,chr19,46040865,46041065,test
193,6.972838,-1.6647452,test_000193,0,background,random_background_test,chr20,1059380,1059580,test
194,-7.699144,-1.2313892,test_000194,1,promoter,promoter,chr19,14979402,14979602,test
195,-2.8926554,0.65493566,test_000195,0,background,random_background_test,chr19,325885,326085,test
196,-3.9605937,0.28051522,test_000196,1,promoter,promoter,chr19,2291815,2292015,test
197,-2.8517587,0.36434045,test_000197,0,background,random_background_test,chr20,47725774,47725974,test
198,4.8726006,-0.5320613,test_000198,0,background,random_background_test,chr21,15442391,15442591,test
199,4.7171917,-0.38410017,test_000199,0,background,random_background_test,chr22,42203966,42204166,test
200,0.18574089,0.73279446,test_000200,0,background,random_background_test,chr20,7470777,7470977,test
201,4.170309,-0.20654552,test_000201,0,background,random_background_test,chr21,31716869,31717069,test
202,0.2762511,0.6598289,test_000202,0,background,random_background_test,chr20,38197296,38197496,test
203,5.591053,-0.8129579,test_000203,0,background,random_background_test,chr21,16831580,16831780,test
204,4.087201,-0.17382167,test_000204,0,background,random_background_test,chr21,30204123,30204323,test
205,6.427326,-1.3110558,test_000205,0,background,random_background_test,chr20,36949534,36949734,test
206,0.4312292,0.65929383,test_000206,0,background,random_background_test,chr20,21802250,21802450,test
207,1.8154436,0.5397707,test_000207,0,background,random_background_test,chr21,35520432,35520632,test
208,0.3204036,0.68017143,test_000208,1,promoter,promoter,chr20,50958689,50958889,test
209,-5.705118,-0.14972869,test_000209,1,promoter,promoter,chr19,55385735,55385935,test
210,0.1580958,0.7160717,test_000210,1,promoter,promoter,chr20,3808144,3808344,test
211,6.6538777,-1.57198,test_000211,0,background,random_background_test,chr21,40986830,40987030,test
212,1.0425115,0.64079005,test_000212,0,background,random_background_test,chr20,49452026,49452226,test
213,3.860104,-0.013410497,test_000213,0,background,random_background_test,chr20,35188910,35189110,test
214,0.44024816,0.6822223,test_000214,0,background,random_background_test,chr22,18509695,18509895,test
215,5.7609954,-0.9954378,test_000215,0,background,random_background_test,chr19,53623330,53623530,test
216,-0.78865886,0.7857262,test_000216,1,promoter,promoter,chr19,9538562,9538762,test
217,2.114934,0.18708159,test_000217,0,background,random_background_test,chr22,40166975,40167175,test
218,8.812854,-3.2846913,test_000218,0,background,random_background_test,chr19,21732580,21732780,test
219,5.7910786,-0.9459212,test_000219,0,background,random_background_test,chr19,27940020,27940220,test
220,3.3752277,0.14655426,test_000220,0,background,random_background_test,chr19,47089291,47089491,test
221,0.0782271,0.73975354,test_000221,0,background,random_background_test,chr19,19314575,19314775,test
222,3.0091808,0.2273001,test_000222,0,background,random_background_test,chr21,24209806,24210006,test
223,-6.386697,-0.63337594,test_000223,1,promoter,promoter,chr20,44909892,44910092,test
224,-1.9780109,0.6300406,test_000224,1,promoter,promoter,chr19,36797639,36797839,test
225,-6.498985,-0.6432023,test_000225,1,promoter,promoter,chr20,46406635,46406835,test
226,5.9556947,-1.1474233,test_000226,0,background,random_background_test,chr20,44547914,44548114,test
227,0.89241296,0.6759386,test_000227,0,background,random_background_test,chr20,30327290,30327490,test
228,5.5587273,-0.88118017,test_000228,0,background,random_background_test,chr20,10737979,10738179,test
229,-5.0175085,0.028984938,test_000229,1,promoter,promoter,chr22,20507435,20507635,test
230,-4.2502303,0.18597606,test_000230,1,promoter,promoter,chr22,32203373,32203573,test
231,2.3984609,0.34541082,test_000231,0,background,random_background_test,chr22,25840837,25841037,test
232,-6.2127,-0.47617385,test_000232,1,promoter,promoter,chr19,16197712,16197912,test
233,4.616592,-0.37131733,test_000233,0,background,random_background_test,chr21,8607989,8608189,test
234,-2.389488,0.5803547,test_000234,1,promoter,promoter,chr22,17266628,17266828,test
235,1.2506936,0.5798546,test_000235,0,background,random_background_test,chr19,23282857,23283057,test
236,4.5130367,-0.25356337,test_000236,0,background,random_background_test,chr20,27753817,27754017,test
237,4.129812,-0.22028242,test_000237,0,background,random_background_test,chr19,16937058,16937258,test
238,-7.6547523,-1.1094676,test_000238,1,promoter,promoter,chr19,1753411,1753611,test
239,3.4768891,0.024626184,test_000239,0,background,random_background_test,chr21,42334504,42334704,test
240,2.00554,0.37594575,test_000240,0,background,random_background_test,chr19,35070397,35070597,test
241,0.41931176,0.69024044,test_000241,1,promoter,promoter,chr22,44625487,44625687,test
242,7.4005995,-1.9643317,test_000242,0,background,random_background_test,chr22,10940204,10940404,test
243,2.163284,0.38279766,test_000243,0,background,random_background_test,chr19,26756622,26756822,test
244,6.20893,-1.2171896,test_000244,0,background,random_background_test,chr21,9000908,9001108,test
245,4.1368995,-0.24616598,test_000245,0,background,random_background_test,chr21,44214418,44214618,test
246,-0.36999708,0.7548056,test_000246,0,background,random_background_test,chr22,29677417,29677617,test
247,0.38296223,0.7121727,test_000247,1,promoter,promoter,chr20,57691814,57692014,test
248,-6.074237,-0.38394222,test_000248,1,promoter,promoter,chr19,47608078,47608278,test
249,3.8704164,-0.09909679,test_000249,0,background,random_background_test,chr22,13368148,13368348,test
250,2.3060489,0.37493604,test_000250,0,background,random_background_test,chr22,46196991,46197191,test
251,-2.1050127,0.6615757,test_000251,0,background,random_background_test,chr22,42531514,42531714,test
252,2.9104605,0.21701832,test_000252,0,background,random_background_test,chr21,42964955,42965155,test
253,-1.9817604,0.66646767,test_000253,0,background,random_background_test,chr20,62175829,62176029,test
254,-2.7403147,0.5795356,test_000254,1,promoter,promoter,chr19,44718420,44718620,test
255,5.4481483,-0.77884966,test_000255,0,background,random_background_test,chr20,12148748,12148948,test
256,0.4312417,0.7128535,test_000256,1,promoter,promoter,chr22,20206251,20206451,test
257,-4.604808,0.0034567714,test_000257,1,promoter,promoter,chr19,19170230,19170430,test
258,-0.8438517,0.79405636,test_000258,1,promoter,promoter,chr19,28883622,28883822,test
259,-0.33176127,0.7811325,test_000259,1,promoter,promoter,chr20,44476000,44476200,test
260,5.5009046,-0.858689,test_000260,0,background,random_background_test,chr22,45795090,45795290,test
261,-0.62789494,0.7896874,test_000261,1,promoter,promoter,chr20,46901728,46901928,test
262,-2.1300344,0.73183525,test_000262,1,promoter,promoter,chr22,49575490,49575690,test
263,-5.302616,-0.114059545,test_000263,0,background,random_background_test,chr19,9914497,9914697,test
264,1.1086568,0.65431386,test_000264,0,background,random_background_test,chr19,53150139,53150339,test
265,-8.313357,-1.5728157,test_000265,1,promoter,promoter,chr20,62238617,62238817,test
266,2.025273,0.38612568,test_000266,1,promoter,promoter,chr21,39657137,39657337,test
267,4.344402,-0.17491195,test_000267,0,background,random_background_test,chr20,55825676,55825876,test
268,3.7773178,0.015334867,test_000268,0,background,random_background_test,chr22,32306453,32306653,test
269,0.5543799,0.6528805,test_000269,1,promoter,promoter,chr22,19479403,19479603,test
270,3.329377,0.022272639,test_000270,0,background,random_background_test,chr21,31700940,31701140,test
271,-5.5209613,-0.21547772,test_000271,1,promoter,promoter,chr19,35031085,35031285,test
272,-1.0788952,0.7265768,test_000272,0,background,random_background_test,chr20,61042851,61043051,test
273,-0.5139495,0.7321163,test_000273,1,promoter,promoter,chr22,23754343,23754543,test
274,1.0989829,0.47775525,test_000274,1,promoter,promoter,chr19,11528575,11528775,test
275,-0.071756594,0.67531496,test_000275,1,promoter,promoter,chr21,35049172,35049372,test
276,3.3959951,0.11756013,test_000276,1,promoter,promoter,chr21,46320886,46321086,test
277,1.360858,0.5609038,test_000277,1,promoter,promoter,chr21,39379493,39379693,test
278,4.8770533,-0.5429151,test_000278,0,background,random_background_test,chr20,42563156,42563356,test
279,3.0511672,0.03212656,test_000279,0,background,random_background_test,chr22,19165446,19165646,test
280,-9.087814,-2.1622894,test_000280,1,promoter,promoter,chr19,925889,926089,test
281,6.4558992,-1.3180546,test_000281,0,background,random_background_test,chr21,21667120,21667320,test
282,3.4933727,0.04266227,test_000282,0,background,random_background_test,chr20,5745035,5745235,test
283,5.307663,-0.7936584,test_000283,0,background,random_background_test,chr22,29289307,29289507,test
284,-7.341602,-0.92463493,test_000284,1,promoter,promoter,chr20,3889422,3889622,test
285,3.5627925,0.008340494,test_000285,0,background,random_background_test,chr19,19191115,19191315,test
286,-1.2668028,0.68167055,test_000286,1,promoter,promoter,chr20,62735391,62735591,test
287,-4.652027,0.13241933,test_000287,1,promoter,promoter,chr20,50172391,50172591,test
288,0.21510646,0.7286798,test_000288,1,promoter,promoter,chr20,2656174,2656374,test
289,5.041325,-0.74548924,test_000289,0,background,random_background_test,chr22,34399854,34400054,test
290,3.5583692,0.07096223,test_000290,0,background,random_background_test,chr20,28094530,28094730,test
291,3.2681544,0.071471445,test_000291,0,background,random_background_test,chr20,37087227,37087427,test
292,-6.26134,-0.58006173,test_000292,1,promoter,promoter,chr19,52734994,52735194,test
293,-0.38611335,0.5006772,test_000293,1,promoter,promoter,chr22,40533773,40533973,test
294,-0.16344108,0.737089,test_000294,0,background,random_background_test,chr19,16413828,16414028,test
295,-2.574887,0.40331987,test_000295,1,promoter,promoter,chr22,20204914,20205114,test
296,4.640643,-0.35376093,test_000296,0,background,random_background_test,chr19,44426429,44426629,test
297,-2.8137815,0.50014913,test_000297,1,promoter,promoter,chr20,25226486,25226686,test
298,7.1157,-1.7589619,test_000298,0,background,random_background_test,chr21,27487518,27487718,test
299,2.5532944,0.30685124,test_000299,0,background,random_background_test,chr21,36682458,36682658,test
300,1.7787483,0.53240144,test_000300,0,background,random_background_test,chr22,32347541,32347741,test
301,-3.917249,0.2315592,test_000301,1,promoter,promoter,chr20,32779650,32779850,test
302,-0.095315285,0.78495044,test_000302,0,background,random_background_test,chr21,33847679,33847879,test
303,4.451007,-0.5108228,test_000303,0,background,random_background_test,chr22,22277400,22277600,test
304,2.963285,0.11457194,test_000304,0,background,random_background_test,chr21,11340509,11340709,test
305,-5.5691166,-0.19623072,test_000305,1,promoter,promoter,chr20,45306686,45306886,test
306,-0.7209865,0.7446982,test_000306,1,promoter,promoter,chr21,43924782,43924982,test
307,0.29982507,0.72848654,test_000307,1,promoter,promoter,chr20,36051452,36051652,test
308,2.7568386,0.18659678,test_000308,0,background,random_background_test,chr20,22220507,22220707,test
309,1.3283027,0.4998131,test_000309,1,promoter,promoter,chr21,32849924,32850124,test
310,-4.75902,0.14050755,test_000310,1,promoter,promoter,chr19,6393121,6393321,test
311,-0.0030308065,0.6495096,test_000311,1,promoter,promoter,chr22,29553394,29553594,test
312,7.2365627,-1.9387461,test_000312,0,background,random_background_test,chr20,4373843,4374043,test
313,0.26575434,0.6104686,test_000313,1,promoter,promoter,chr19,51751795,51751995,test
314,2.2541592,0.250141,test_000314,0,background,random_background_test,chr21,33988732,33988932,test
315,-3.6436968,0.2699256,test_000315,1,promoter,promoter,chr22,36775958,36776158,test
316,4.004173,-0.18063518,test_000316,0,background,random_background_test,chr21,30902739,30902939,test
317,7.0037727,-1.7108463,test_000317,0,background,random_background_test,chr20,48633907,48634107,test
318,4.2185874,-0.23010194,test_000318,0,background,random_background_test,chr20,39722356,39722556,test
319,-8.013315,-1.6170987,test_000319,1,promoter,promoter,chr20,21125850,21126050,test
320,7.897856,-2.4459713,test_000320,0,background,random_background_test,chr20,11201590,11201790,test
