embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
64,-7.7181683,-1.07835,test_000064,1,promoter,promoter,chr22,31496029,31496229,test
65,1.0319992,3.4951842,test_000065,1,promoter,promoter,chr22,39946651,39946851,test
66,-4.5619035,0.9002458,test_000066,1,promoter,promoter,chr19,37595090,37595290,test
67,-6.408286,0.60697013,test_000067,1,promoter,promoter,chr22,29603989,29604189,test
68,3.743619,0.3434277,test_000068,0,background,random_background_test,chr19,4921369,4921569,test
69,5.3907437,-0.1307095,test_000069,0,background,random_background_test,chr22,25642743,25642943,test
70,-9.43409,-2.2599587,test_000070,1,promoter,promoter,chr20,34558507,34558707,test
71,-8.793471,-1.461729,test_000071,1,promoter,promoter,chr20,6122773,6122973,test
72,1.1675851,2.9714746,test_000072,0,background,random_background_test,chr21,7765753,7765953,test
73,-7.035772,-1.2208809,test_000073,1,promoter,promoter,chr22,42500467,42500667,test
74,-9.958216,-3.4200506,test_000074,1,promoter,promoter,chr22,38214695,38214895,test
75,3.4571178,2.4531562,test_000075,0,background,random_background_test,chr19,32016208,32016408,test
76,-2.0346584,2.5784376,test_000076,0,background,random_background_test,chr19,18931425,18931625,test
77,-9.967113,-3.4057193,test_000077,1,promoter,promoter,chr19,45093033,45093233,test
78,-4.2272496,1.492837,test_000078,1,promoter,promoter,chr19,21587205,21587405,test
79,1.9396554,3.1400225,test_000079,1,promoter,promoter,chr22,46090826,46091026,test
80,-3.8238864,1.6246305,test_000080,0,background,random_background_test,chr22,49363841,49364041,test
81,0.9138425,3.7109761,test_000081,0,background,random_background_test,chr20,61363499,61363699,test
82,-9.114974,-1.9824368,test_000082,1,promoter,promoter,chr20,38962174,38962374,test
83,6.131773,-1.8977898,test_000083,1,promoter,promoter,chr19,47663641,47663841,test
84,-6.560956,0.031261545,test_000084,1,promoter,promoter,chr20,45911757,45911957,test
85,1.4819133,2.1420705,test_000085,1,promoter,promoter,chr19,40690057,40690257,test
86,-5.8595076,0.11209854,test_000086,1,promoter,promoter,chr19,38388507,38388707,test
87,-1.0042273,3.7022629,test_000087,0,background,random_background_test,chr21,41488116,41488316,test
88,-8.775557,-1.48797,test_000088,1,promoter,promoter,chr20,19758218,19758418,test
89,-8.465145,-1.2944334,test_000089,1,promoter,promoter,chr20,33994390,33994590,test
90,-9.268206,-2.4711487,test_000090,1,promoter,promoter,chr20,5127092,5127292,test
91,2.0752242,1.1742111,test_000091,1,promoter,promoter,chr22,39021030,39021230,test
92,-0.31446072,2.7073107,test_000092,1,promoter,promoter,chr21,34511937,34512137,test
93,4.5342083,1.8502753,test_000093,0,background,random_background_test,chr22,20639340,20639540,test
94,-6.634935,-0.8940554,test_000094,1,promoter,promoter,chr19,55643418,55643618,test
95,0.55421036,2.3383775,test_000095,0,background,random_background_test,chr22,32360557,32360757,test
96,-7.0737414,-0.3854513,test_000096,1,promoter,promoter,chr19,13150266,13150466,test
97,4.560173,1.1050231,test_000097,0,background,random_background_test,chr22,32900057,32900257,test
98,0.9880053,2.844682,test_000098,0,background,random_background_test,chr19,56085560,56085760,test
99,1.5078021,2.9243515,test_000099,0,background,random_background_test,chr19,7321186,7321386,test
100,4.143258,2.0869138,test_000100,0,background,random_background_test,chr20,60237925,60238125,test
101,-0.23003724,3.00349,test_000101,1,promoter,promoter,chr19,55642190,55642390,test
102,-8.11788,-1.5715393,test_000102,1,promoter,promoter,chr22,19447910,19448110,test
103,2.1351979,-0.19036014,test_000103,0,background,random_background_test,chr22,37158422,37158622,test
104,-2.3195746,3.223595,test_000104,1,promoter,promoter,chr22,23579984,23580184,test
105,1.557597,2.8556283,test_000105,0,background,random_background_test,chr19,13122254,13122454,test
106,-6.974309,0.049170762,test_000106,1,promoter,promoter,chr20,13638922,13639122,test
107,7.822462,-3.6642091,test_000107,0,background,random_background_test,chr22,22413840,22414040,test
108,-0.09630252,2.9569569,test_000108,0,background,random_background_test,chr20,61923702,61923902,test
109,0.16766512,3.1742113,test_000109,1,promoter,promoter,chr19,8608251,8608451,test
110,1.6791418,2.5771317,test_000110,0,background,random_background_test,chr22,15643544,15643744,test
111,3.53188,3.0868235,test_000111,0,background,random_background_test,chr22,26154670,26154870,test
112,3.0844064,-0.4769548,test_000112,0,background,random_background_test,chr21,29271517,29271717,test
113,3.5339825,1.6818912,test_000113,0,background,random_background_test,chr20,18317387,18317587,test
114,3.8739886,1.7912762,test_000114,0,background,random_background_test,chr22,16952340,16952540,test
115,-1.9523493,2.3248057,test_000115,1,promoter,promoter,chr21,41420703,41420903,test
116,-2.7826598,2.1670742,test_000116,1,promoter,promoter,chr20,26251203,26251403,test
117,7.853923,-2.984904,test_000117,0,background,random_background_test,chr20,57032558,57032758,test
118,3.6903257,1.8590392,test_000118,1,promoter,promoter,chr20,49280165,49280365,test
119,2.4643478,2.6563816,test_000119,0,background,random_background_test,chr20,34078058,34078258,test
120,-1.0598933,2.9460819,test_000120,1,promoter,promoter,chr20,3712567,3712767,test
121,6.5912566,-1.7195493,test_000121,0,background,random_background_test,chr20,3013368,3013568,test
122,-7.7127604,-1.6430782,test_000122,1,promoter,promoter,chr19,41439874,41440074,test
123,5.787016,-1.5583495,test_000123,0,background,random_background_test,chr20,35931623,35931823,test
124,-5.5060153,1.1493047,test_000124,1,promoter,promoter,chr19,20167049,20167249,test
125,-9.087851,-1.7505113,test_000125,1,promoter,promoter,chr19,6737611,6737811,test
126,7.436269,-1.9200653,test_000126,0,background,random_background_test,chr22,29262514,29262714,test
127,-0.12019021,2.3650434,test_000127,0,background,random_background_test,chr21,43859486,43859686,test
128,1.0372924,3.2121727,test_000128,1,promoter,promoter,chr20,50171785,50171985,test
129,-8.982606,-2.837654,test_000129,1,promoter,promoter,chr19,32580979,32581179,test
130,5.1812267,0.64770555,test_000130,1,promoter,promoter,chr19,37730519,37730719,test
131,-5.5936604,0.13590704,test_000131,1,promoter,promoter,chr20,33731792,33731992,test
132,7.272243,-2.2062416,test_000132,0,background,random_background_test,chr21,23343430,23343630,test
133,-1.4693196,1.8325443,test_000133,0,background,random_background_test,chr21,42905353,42905553,test
134,5.3672175,1.5454427,test_000134,0,background,random_background_test,chr19,43818140,43818340,test
135,-8.057134,-0.86516786,test_000135,1,promoter,promoter,chr20,10672745,10672945,test
136,6.7354107,-1.4856032,test_000136,0,background,random_background_test,chr20,7504251,7504451,test
137,5.7005095,0.6597355,test_000137,0,background,random_background_test,chr21,13189404,13189604,test
138,4.119578,2.5087378,test_000138,1,promoter,promoter,chr19,56317790,56317990,test
139,-8.304383,-0.7286379,test_000139,1,promoter,promoter,chr20,25407816,25408016,test
140,-8.354543,-1.5936302,test_000140,1,promoter,promoter,chr22,32475105,32475305,test
141,0.1358733,3.623796,test_000141,1,promoter,promoter,chr20,35490939,35491139,test
142,3.1146586,2.5574937,test_000142,0,background,random_background_test,chr20,48704068,48704268,test
143,-0.3100108,1.9508654,test_000143,1,promoter,promoter,chr19,43595428,43595628,test
144,2.2745218,3.98339,test_000144,0,background,random_background_test,chr19,52130148,52130348,test
145,-1.5267614,-1.752985,test_000145,0,background,random_background_test,chr22,36123691,36123891,test
146,6.2387643,0.36848265,test_000146,0,background,random_background_test,chr19,22258558,22258758,test
147,-1.4875659,1.7061251,test_000147,1,promoter,promoter,chr19,14070382,14070582,test
148,4.7892303,1.166965,test_000148,0,background,random_background_test,chr19,39368956,39369156,test
149,-5.586257,1.4836373,test_000149,1,promoter,promoter,chr19,18532617,18532817,test
150,3.0428135,1.2815471,test_000150,0,background,random_background_test,chr20,52932196,52932396,test
151,-1.4163394,2.4623992,test_000151,1,promoter,promoter,chr20,32509748,32509948,test
152,3.8753357,2.9547913,test_000152,1,promoter,promoter,chr21,31840382,31840582,test
153,2.9444335,-0.030822592,test_000153,0,background,random_background_test,chr22,13551435,13551635,test
154,-6.0157795,0.9241302,test_000154,1,promoter,promoter,chr19,19733066,19733266,test
155,5.071761,-0.34042746,test_000155,1,promoter,promoter,chr19,13024286,13024486,test
156,-1.7143809,2.8383226,test_000156,0,background,random_background_test,chr19,1646751,1646951,test
157,4.7467394,-2.5710363,test_000157,0,background,random_background_test,chr22,42779951,42780151,test
158,-10.374638,-4.541033,test_000158,1,promoter,promoter,chr20,49713845,49714045,test
159,6.6629524,0.8214419,test_000159,0,background,random_background_test,chr19,31009560,31009760,test
160,7.7954926,-3.4888802,test_000160,0,background,random_background_test,chr19,6951947,6952147,test
161,6.0584006,-0.3526541,test_000161,0,background,random_background_test,chr21,28813143,28813343,test
162,0.07501023,3.1103384,test_000162,1,promoter,promoter,chr19,51693351,51693551,test
163,2.6953607,2.4676666,test_000163,0,background,random_background_test,chr20,421930,422130,test
164,-0.28423297,3.1003325,test_000164,1,promoter,promoter,chr20,3106670,3106870,test
165,-5.948687,1.2268333,test_000165,1,promoter,promoter,chr19,50969463,50969663,test
166,5.487721,-0.7055983,test_000166,0,background,random_background_test,chr21,39459030,39459230,test
167,0.6469395,3.0702887,test_000167,1,promoter,promoter,chr20,2814987,2815187,test
168,-1.9377518,1.9366808,test_000168,1,promoter,promoter,chr22,42130557,42130757,test
169,-9.564807,-2.4132216,test_000169,1,promoter,promoter,chr21,39380221,39380421,test
170,-5.6207156,1.1321,test_000170,1,promoter,promoter,chr21,45234411,45234611,test
171,0.61161363,1.5544537,test_000171,0,background,random_background_test,chr20,51190886,51191086,test
172,-6.8879037,-0.4044814,test_000172,1,promoter,promoter,chr22,50532422,50532622,test
173,0.37956542,2.7641048,test_000173,0,background,random_background_test,chr21,40634352,40634552,test
174,-10.110978,-4.2199097,test_000174,1,promoter,promoter,chr20,62220238,62220438,test
175,4.3467646,-0.8722187,test_000175,0,background,random_background_test,chr22,13686272,13686472,test
176,8.059831,-3.003647,test_000176,0,background,random_background_test,chr21,24975241,24975441,test
177,-3.5432603,2.5900543,test_000177,1,promoter,promoter,chr21,44438821,44439021,test
178,-3.7704797,2.02342,test_000178,1,promoter,promoter,chr19,42424849,42425049,test
179,6.444936,0.19923802,test_000179,1,promoter,promoter,chr19,40714655,40714855,test
180,7.206707,-2.578458,test_000180,0,background,random_background_test,chr22,34690386,34690586,test
181,4.773151,1.8647295,test_000181,0,background,random_background_test,chr19,46039685,46039885,test
182,9.102817,-5.0054827,test_000182,0,background,random_background_test,chr20,14362844,14363044,test
183,5.9453497,-3.631783,test_000183,0,background,random_background_test,chr21,33448581,33448781,test
184,3.2870612,1.7108618,test_000184,1,promoter,promoter,chr19,48755946,48756146,test
185,7.2748513,-4.3838954,test_000185,0,background,random_background_test,chr22,35815984,35816184,test
186,4.2333837,2.6040597,test_000186,0,background,random_background_test,chr22,32363047,32363247,test
187,-5.300805,-0.62596875,test_000187,1,promoter,promoter,chr21,33324298,33324498,test
188,-2.1874716,3.0057697,test_000188,1,promoter,promoter,chr22,22895321,22895521,test
189,-10.843494,-4.6682067,test_000189,1,promoter,promoter,chr21,45074435,45074635,test
190,3.3314974,2.5477924,test_000190,1,promoter,promoter,chr19,29841776,29841976,test
191,-9.6293955,-3.7524614,test_000191,1,promoter,promoter,chr19,8610690,8610890,test
192,1.5019629,0.8560195,test_000192,1,promoter,promoter,chr19,46040865,46041065,test
193,8.250527,-5.229294,test_000193,0,background,random_background_test,chr20,1059380,1059580,test
194,-10.485985,-4.0408387,test_000194,1,promoter,promoter,chr19,14979402,14979602,test
195,-3.7259166,2.2994862,test_000195,0,background,random_background_test,chr19,325885,326085,test
196,-6.730193,-0.37298894,test_000196,1,promoter,promoter,chr19,2291815,2292015,test
197,-4.074808,1.8222871,test_000197,0,background,random_background_test,chr20,47725774,47725974,test
198,3.341776,-1.3737984,test_000198,0,background,random_background_test,chr21,15442391,15442591,test
199,7.6131935,-2.4162853,test_000199,0,background,random_background_test,chr22,42203966,42204166,test
200,3.409627,2.432881,test_000200,0,background,random_background_test,chr20,7470777,7470977,test
201,6.982938,-3.6320372,test_000201,0,background,random_background_test,chr21,31716869,31717069,test
202,3.1393754,0.071339354,test_000202,0,background,random_background_test,chr20,38197296,38197496,test
203,9.057555,-5.458154,test_000203,0,background,random_background_test,chr21,16831580,16831780,test
204,7.5231805,-2.3254678,test_000204,0,background,random_background_test,chr21,30204123,30204323,test
205,5.804623,-3.3178031,test_000205,0,background,random_background_test,chr20,36949534,36949734,test
206,4.372896,0.07585672,test_000206,0,background,random_background_test,chr20,21802250,21802450,test
207,-2.7884028,1.7585008,test_000207,0,background,random_background_test,chr21,35520432,35520632,test
208,-0.62495905,1.6148937,test_000208,1,promoter,promoter,chr20,50958689,50958889,test
209,-9.308123,-2.756632,test_000209,1,promoter,promoter,chr19,55385735,55385935,test
210,1.6590967,3.727159,test_000210,1,promoter,promoter,chr20,3808144,3808344,test
211,7.5683804,-4.9295774,test_000211,0,background,random_background_test,chr21,40986830,40987030,test
212,1.354576,3.145307,test_000212,0,background,random_background_test,chr20,49452026,49452226,test
213,4.3609495,2.0106506,test_000213,0,background,random_background_test,chr20,35188910,35189110,test
214,3.7631583,0.5963485,test_000214,0,background,random_background_test,chr22,18509695,18509895,test
215,6.1386743,-3.2255597,test_000215,0,background,random_background_test,chr19,53623330,53623530,test
216,-8.065352,-1.7325678,test_000216,1,promoter,promoter,chr19,9538562,9538762,test
217,6.610087,-1.4674321,test_000217,0,background,random_background_test,chr22,40166975,40167175,test
218,8.823174,-10.294275,test_000218,0,background,random_background_test,chr19,21732580,21732780,test
219,9.266377,-4.432981,test_000219,0,background,random_background_test,chr19,27940020,27940220,test
220,1.9080744,1.847882,test_000220,0,background,random_background_test,chr19,47089291,47089491,test
221,0.7620926,2.3995907,test_000221,0,background,random_background_test,chr19,19314575,19314775,test
222,5.0167966,-1.3043243,test_000222,0,background,random_background_test,chr21,24209806,24210006,test
223,-8.297134,-1.1874423,test_000223,1,promoter,promoter,chr20,44909892,44910092,test
224,-5.5319076,0.40337285,test_000224,1,promoter,promoter,chr19,36797639,36797839,test
225,-7.5362597,-0.53172505,test_000225,1,promoter,promoter,chr20,46406635,46406835,test
226,5.014902,-1.6196526,test_000226,0,background,random_background_test,chr20,44547914,44548114,test
227,-1.1178502,2.0505035,test_000227,0,background,random_background_test,chr20,30327290,30327490,test
228,7.2523985,-1.0773841,test_000228,0,background,random_background_test,chr20,10737979,10738179,test
229,-8.565203,-1.279345,test_000229,1,promoter,promoter,chr22,20507435,20507635,test
230,-6.119272,-0.68542653,test_000230,1,promoter,promoter,chr22,32203373,32203573,test
231,6.0217624,0.022716152,test_000231,0,background,random_background_test,chr22,25840837,25841037,test
232,-8.434859,-1.4379193,test_000232,1,promoter,promoter,chr19,16197712,16197912,test
233,7.238047,-2.4704099,test_000233,0,background,random_background_test,chr21,8607989,8608189,test
234,-0.57442296,3.1093645,test_000234,1,promoter,promoter,chr22,17266628,17266828,test
235,3.668246,-0.45960253,test_000235,0,background,random_background_test,chr19,23282857,23283057,test
236,5.051409,-1.3262032,test_000236,0,background,random_background_test,chr20,27753817,27754017,test
237,3.552326,-0.01127256,test_000237,0,background,random_background_test,chr19,16937058,16937258,test
238,-9.790128,-2.7502656,test_000238,1,promoter,promoter,chr19,1753411,1753611,test
239,4.422883,-0.0013547294,test_000239,0,background,random_background_test,chr21,42334504,42334704,test
240,5.787646,-0.41915038,test_000240,0,background,random_background_test,chr19,35070397,35070597,test
241,-2.384731,2.3999596,test_000241,1,promoter,promoter,chr22,44625487,44625687,test
242,9.371333,-6.01235,test_000242,0,background,random_background_test,chr22,10940204,10940404,test
243,2.8389685,1.2680794,test_000243,0,background,random_background_test,chr19,26756622,26756822,test
244,6.5231705,-0.6935754,test_000244,0,background,random_background_test,chr21,9000908,9001108,test
245,5.157526,-0.030023886,test_000245,0,background,random_background_test,chr21,44214418,44214618,test
246,-1.0975974,2.330245,test_000246,0,background,random_background_test,chr22,29677417,29677617,test
247,-0.75654036,2.6740203,test_000247,1,promoter,promoter,chr20,57691814,57692014,test
248,-9.059149,-2.5956628,test_000248,1,promoter,promoter,chr19,47608078,47608278,test
249,2.586275,1.8159022,test_000249,0,background,random_background_test,chr22,13368148,13368348,test
250,3.8528142,-2.15868,test_000250,0,background,random_background_test,chr22,46196991,46197191,test
251,-0.5688918,2.8551989,test_000251,0,background,random_background_test,chr22,42531514,42531714,test
252,2.1870446,1.887084,test_000252,0,background,random_background_test,chr21,42964955,42965155,test
253,-1.427798,2.628093,test_000253,0,background,random_background_test,chr20,62175829,62176029,test
254,-0.20877472,3.2536933,test_000254,1,promoter,promoter,chr19,44718420,44718620,test
255,8.460818,-4.2657704,test_000255,0,background,random_background_test,chr20,12148748,12148948,test
256,-2.554934,1.3993571,test_000256,1,promoter,promoter,chr22,20206251,20206451,test
257,-8.351917,-1.644296,test_000257,1,promoter,promoter,chr19,19170230,19170430,test
258,-2.2274842,2.4616444,test_000258,1,promoter,promoter,chr19,28883622,28883822,test
259,-3.558921,0.5707837,test_000259,1,promoter,promoter,chr20,44476000,44476200,test
260,8.036711,-2.667881,test_000260,0,background,random_background_test,chr22,45795090,45795290,test
261,-2.2362196,1.8757735,test_000261,1,promoter,promoter,chr20,46901728,46901928,test
262,-4.8888617,1.114853,test_000262,1,promoter,promoter,chr22,49575490,49575690,test
263,-6.953543,-0.28579983,test_000263,0,background,random_background_test,chr19,9914497,9914697,test
264,1.305393,3.1590292,test_000264,0,background,random_background_test,chr19,53150139,53150339,test
265,-9.065558,-2.856059,test_000265,1,promoter,promoter,chr20,62238617,62238817,test
266,2.9674716,2.7338433,test_000266,1,promoter,promoter,chr21,39657137,39657337,test
267,7.729009,-3.2928658,test_000267,0,background,random_background_test,chr20,55825676,55825876,test
268,6.5739923,-0.7406806,test_000268,0,background,random_background_test,chr22,32306453,32306653,test
269,-0.2526793,1.8376961,test_000269,1,promoter,promoter,chr22,19479403,19479603,test
270,2.5476952,2.7535748,test_000270,0,background,random_background_test,chr21,31700940,31701140,test
271,-7.788269,-1.1080259,test_000271,1,promoter,promoter,chr19,35031085,35031285,test
272,-0.11561217,2.1471894,test_000272,0,background,random_background_test,chr20,61042851,61043051,test
273,2.982215,3.1503923,test_000273,1,promoter,promoter,chr22,23754343,23754543,test
274,2.9625401,1.5731317,test_000274,1,promoter,promoter,chr19,11528575,11528775,test
275,2.8742247,2.989236,test_000275,1,promoter,promoter,chr21,35049172,35049372,test
276,6.5483217,0.1397697,test_000276,1,promoter,promoter,chr21,46320886,46321086,test
277,-0.00792129,-1.6438048,test_000277,1,promoter,promoter,chr21,39379493,39379693,test
278,5.705113,-3.1469924,test_000278,0,background,random_background_test,chr20,42563156,42563356,test
279,4.9191723,-3.6977932,test_000279,0,background,random_background_test,chr22,19165446,19165646,test
280,-9.86948,-2.8861194,test_000280,1,promoter,promoter,chr19,925889,926089,test
281,8.870676,-2.6256251,test_000281,0,background,random_background_test,chr21,21667120,21667320,test
282,4.7709584,-0.2849637,test_000282,0,background,random_background_test,chr20,5745035,5745235,test
283,7.4618893,-1.2230303,test_000283,0,background,random_background_test,chr22,29289307,29289507,test
284,-9.674269,-2.5536754,test_000284,1,promoter,promoter,chr20,3889422,3889622,test
285,6.089547,-1.3144225,test_000285,0,background,random_background_test,chr19,19191115,19191315,test
286,-1.9485086,3.3979824,test_000286,1,promoter,promoter,chr20,62735391,62735591,test
287,-8.003945,-0.499978,test_000287,1,promoter,promoter,chr20,50172391,50172591,test
288,1.7756733,2.5854743,test_000288,1,promoter,promoter,chr20,2656174,2656374,test
289,1.2073545,0.07270118,test_000289,0,background,random_background_test,chr22,34399854,34400054,test
290,6.638239,-1.0065932,test_000290,0,background,random_background_test,chr20,28094530,28094730,test
291,5.663653,-2.1946862,test_000291,0,background,random_background_test,chr20,37087227,37087427,test
292,-8.982328,-2.4449875,test_000292,1,promoter,promoter,chr19,52734994,52735194,test
293,1.3360461,1.8370548,test_000293,1,promoter,promoter,chr22,40533773,40533973,test
294,2.85067,2.6398592,test_000294,0,background,random_background_test,chr19,16413828,16414028,test
295,-5.688725,0.754831,test_000295,1,promoter,promoter,chr22,20204914,20205114,test
296,8.398017,-2.9725945,test_000296,0,background,random_background_test,chr19,44426429,44426629,test
297,-2.3230882,1.9890566,test_000297,1,promoter,promoter,chr20,25226486,25226686,test
298,9.2366,-5.5305862,test_000298,0,background,random_background_test,chr21,27487518,27487718,test
299,7.154012,-0.36325413,test_000299,0,background,random_background_test,chr21,36682458,36682658,test
300,3.626804,0.860222,test_000300,0,background,random_background_test,chr22,32347541,32347741,test
301,-0.47660643,1.8769534,test_000301,1,promoter,promoter,chr20,32779650,32779850,test
302,0.298008,1.9856995,test_000302,0,background,random_background_test,chr21,33847679,33847879,test
303,6.230584,-0.39175206,test_000303,0,background,random_background_test,chr22,22277400,22277600,test
304,6.616832,-0.5036142,test_000304,0,background,random_background_test,chr21,11340509,11340709,test
305,-6.7545877,-0.16885231,test_000305,1,promoter,promoter,chr20,45306686,45306886,test
306,-2.578293,2.7009144,test_000306,1,promoter,promoter,chr21,43924782,43924982,test
307,0.21761306,2.4301155,test_000307,1,promoter,promoter,chr20,36051452,36051652,test
308,7.7554374,-1.4053531,test_000308,0,background,random_background_test,chr20,22220507,22220707,test
309,2.197855,1.8255574,test_000309,1,promoter,promoter,chr21,32849924,32850124,test
310,-8.164976,-1.5837995,test_000310,1,promoter,promoter,chr19,6393121,6393321,test
311,-6.2262797,0.7480205,test_000311,1,promoter,promoter,chr22,29553394,29553594,test
312,8.754351,-6.386228,test_000312,0,background,random_background_test,chr20,4373843,4374043,test
313,3.0739343,2.948842,test_000313,1,promoter,promoter,chr19,51751795,51751995,test
314,4.348778,1.9109929,test_000314,0,background,random_background_test,chr21,33988732,33988932,test
315,-5.139888,1.2418715,test_000315,1,promoter,promoter,chr22,36775958,36776158,test
316,6.793888,-1.1763483,test_000316,0,background,random_background_test,chr21,30902739,30902939,test
317,7.876258,-4.06682,test_000317,0,background,random_background_test,chr20,48633907,48634107,test
318,5.0533586,1.246784,test_000318,0,background,random_background_test,chr20,39722356,39722556,test
319,-9.366082,-3.4169858,test_000319,1,promoter,promoter,chr20,21125850,21126050,test
320,8.951668,-7.3645554,test_000320,0,background,random_background_test,chr20,11201590,11201790,test
321,-0.1146413,2.1643732,test_000321,0,background,random_background_test,chr19,1959819,1960019,test
