embedding_index,pc1,pc2,id,label,label_name,source,chrom,start,end,split
36,0.5599006,0.6180915,test_000036,1,promoter,promoter,chr20,58888208,58888408,test
37,6.337824,-1.2248033,test_000037,0,background,random_background_test,chr22,39934830,39935030,test
38,0.19834189,0.7083204,test_000038,1,promoter,promoter,chr19,6772820,6773020,test
39,4.868436,-0.5471209,test_000039,0,background,random_background_test,chr20,57626975,57627175,test
40,1.9314483,0.49270973,test_000040,0,background,random_background_test,chr20,13646087,13646287,test
41,-6.9442225,-0.88878673,test_000041,1,promoter,promoter,chr19,13151797,13151997,test
42,1.5291767,0.58152866,test_000042,0,background,random_background_test,chr20,55749106,55749306,test
43,3.71772,0.0022147684,test_000043,0,background,random_background_test,chr20,28623221,28623421,test
44,0.8776744,0.70037305,test_000044,0,background,random_background_test,chr19,21849790,21849990,test
45,0.9543572,0.49483162,test_000045,0,background,random_background_test,chr22,29271588,29271788,test
46,4.147793,-0.13598587,test_000046,0,background,random_background_test,chr20,46071300,46071500,test
47,-3.1600792,0.43169534,test_000047,1,promoter,promoter,chr19,36330346,36330546,test
48,2.2301967,0.38576376,test_000048,0,background,random_background_test,chr20,53882346,53882546,test
49,-5.6907854,-0.35458666,test_000049,1,promoter,promoter,chr20,33489798,33489998,test
50,-2.0292058,0.62037927,test_000050,1,promoter,promoter,chr19,3478845,3479045,test
51,3.1001844,0.16957629,test_000051,0,background,random_background_test,chr19,48726095,48726295,test
52,0.60453546,0.6358035,test_000052,1,promoter,promoter,chr19,18333346,18333546,test
53,0.4825304,0.6787003,test_000053,0,background,random_background_test,chr22,47385105,47385305,test
54,0.25858283,0.76310235,test_000054,1,promoter,promoter,chr19,42855627,42855827,test
55,-0.7419044,0.7522346,test_000055,1,promoter,promoter,chr19,12688071,12688271,test
56,6.6786847,-1.5009296,test_000056,0,background,random_background_test,chr19,54722539,54722739,test
57,-3.056894,0.5399049,test_000057,0,background,random_background_test,chr19,4400053,4400253,test
58,0.92671233,0.5241271,test_000058,1,promoter,promoter,chr22,16825403,16825603,test
59,-5.7089624,-0.35499525,test_000059,1,promoter,promoter,chr19,57578908,57579108,test
60,7.2655005,-1.857851,test_000060,0,background,random_background_test,chr20,1522494,1522694,test
61,1.4483113,0.5074642,test_000061,1,promoter,promoter,chr20,45546167,45546367,test
62,-7.7769437,-1.4472997,test_000062,1,promoter,promoter,chr20,17226787,17226987,test
63,1.11998,0.58688766,test_000063,1,promoter,promoter,chr19,51646915,51647115,test
64,-3.9119852,0.23481302,test_000064,1,promoter,promoter,chr22,31496029,31496229,test
65,0.79037815,0.66129595,test_000065,1,promoter,promoter,chr22,39946651,39946851,test
66,-3.2638457,0.35748234,test_000066,1,promoter,promoter,chr19,37595090,37595290,test
67,-2.6137004,0.53647643,test_000067,1,promoter,promoter,chr22,29603989,29604189,test
68,1.4823852,0.5511875,test_000068,0,background,random_background_test,chr19,4921369,4921569,test
69,2.7662816,0.29524496,test_000069,0,background,random_background_test,chr22,25642743,25642943,test
70,-6.416569,-0.62932116,test_000070,1,promoter,promoter,chr20,34558507,34558707,test
71,-4.90658,-0.067108124,test_000071,1,promoter,promoter,chr20,6122773,6122973,test
72,2.3373826,0.44981575,test_000072,0,background,random_background_test,chr21,7765753,7765953,test
73,-5.581411,-0.27705675,test_000073,1,promoter,promoter,chr22,42500467,42500667,test
74,-6.6339293,-0.8201781,test_000074,1,promoter,promoter,chr22,38214695,38214895,test
75,4.4850636,-0.22671194,test_000075,0,background,random_background_test,chr19,32016208,32016408,test
76,-1.0908185,0.69826925,test_000076,0,background,random_background_test,chr19,18931425,18931625,test
77,-7.5237284,-1.3702823,test_000077,1,promoter,promoter,chr19,45093033,45093233,test
78,-5.0302305,-0.17693754,test_000078,1,promoter,promoter,chr19,21587205,21587405,test
79,-0.46345866,0.7338335,test_000079,1,promoter,promoter,chr22,46090826,46091026,test
80,-0.71617275,0.6717562,test_000080,0,background,random_background_test,chr22,49363841,49364041,test
81,0.3923549,0.71417063,test_000081,0,background,random_background_test,chr20,61363499,61363699,test
82,-5.9847813,-0.5078984,test_000082,1,promoter,promoter,chr20,38962174,38962374,test
83,3.4144099,0.07273899,test_000083,1,promoter,promoter,chr19,47663641,47663841,test
84,-1.2950826,0.73753625,test_000084,1,promoter,promoter,chr20,45911757,45911957,test
85,2.6590936,0.3056034,test_000085,1,promoter,promoter,chr19,40690057,40690257,test
86,-1.8938814,0.5938121,test_000086,1,promoter,promoter,chr19,38388507,38388707,test
87,-1.1854306,0.81157213,test_000087,0,background,random_background_test,chr21,41488116,41488316,test
88,-5.913156,-0.45461348,test_000088,1,promoter,promoter,chr20,19758218,19758418,test
89,-6.9284363,-0.8837644,test_000089,1,promoter,promoter,chr20,33994390,33994590,test
90,-6.1535287,-0.5539379,test_000090,1,promoter,promoter,chr20,5127092,5127292,test
91,1.3371603,0.41346183,test_000091,1,promoter,promoter,chr22,39021030,39021230,test
92,-1.9983041,0.5164,test_000092,1,promoter,promoter,chr21,34511937,34512137,test
93,3.1038785,0.20347762,test_000093,0,background,random_background_test,chr22,20639340,20639540,test
94,-4.2727847,0.122658595,test_000094,1,promoter,promoter,chr19,55643418,55643618,test
95,0.61266154,0.607029,test_000095,0,background,random_background_test,chr22,32360557,32360757,test
96,-5.089447,-0.13087869,test_000096,1,promoter,promoter,chr19,13150266,13150466,test
97,3.497382,-0.08426789,test_000097,0,background,random_background_test,chr22,32900057,32900257,test
98,0.032363925,0.6577779,test_000098,0,background,random_background_test,chr19,56085560,56085760,test
99,0.39138523,0.595117,test_000099,0,background,random_background_test,chr19,7321186,7321386,test
100,2.8691845,0.35686052,test_000100,0,background,random_background_test,chr20,60237925,60238125,test
101,-1.8765649,0.5156217,test_000101,1,promoter,promoter,chr19,55642190,55642390,test
102,-3.3879228,0.32410502,test_000102,1,promoter,promoter,chr22,19447910,19448110,test
103,0.66738015,0.4875545,test_000103,0,background,random_background_test,chr22,37158422,37158622,test
104,-3.3737493,0.48672986,test_000104,1,promoter,promoter,chr22,23579984,23580184,test
105,1.9950105,0.45040044,test_000105,0,background,random_background_test,chr19,13122254,13122454,test
106,-4.789651,-0.06490242,test_000106,1,promoter,promoter,chr20,13638922,13639122,test
107,6.0662456,-1.0159311,test_000107,0,background,random_background_test,chr22,22413840,22414040,test
108,0.9489688,0.62125343,test_000108,0,background,random_background_test,chr20,61923702,61923902,test
109,-0.15394485,0.6886476,test_000109,1,promoter,promoter,chr19,8608251,8608451,test
110,-0.4126142,0.7238836,test_000110,0,background,random_background_test,chr22,15643544,15643744,test
111,1.2655296,0.63342106,test_000111,0,background,random_background_test,chr22,26154670,26154870,test
112,3.0404363,0.2035035,test_000112,0,background,random_background_test,chr21,29271517,29271717,test
113,2.3749533,0.3448523,test_000113,0,background,random_background_test,chr20,18317387,18317587,test
114,1.9499923,0.48016936,test_000114,0,background,random_background_test,chr22,16952340,16952540,test
115,-2.0458622,0.60609543,test_000115,1,promoter,promoter,chr21,41420703,41420903,test
116,-1.6070147,0.6326023,test_000116,1,promoter,promoter,chr20,26251203,26251403,test
117,2.386869,0.405216,test_000117,0,background,random_background_test,chr20,57032558,57032758,test
118,0.7968722,0.607708,test_000118,1,promoter,promoter,chr20,49280165,49280365,test
119,2.6104424,0.23772661,test_000119,0,background,random_background_test,chr20,34078058,34078258,test
120,-1.0616096,0.8250002,test_000120,1,promoter,promoter,chr20,3712567,3712767,test
121,3.7200372,-0.07352609,test_000121,0,background,random_background_test,chr20,3013368,3013568,test
122,-4.1127176,0.14845464,test_000122,1,promoter,promoter,chr19,41439874,41440074,test
123,5.5408616,-0.7640011,test_000123,0,background,random_background_test,chr20,35931623,35931823,test
124,-4.2699614,0.05683774,test_000124,1,promoter,promoter,chr19,20167049,20167249,test
125,-6.349528,-0.582195,test_000125,1,promoter,promoter,chr19,6737611,6737811,test
126,5.206229,-0.6009602,test_000126,0,background,random_background_test,chr22,29262514,29262714,test
127,-0.78939116,0.6796582,test_000127,0,background,random_background_test,chr21,43859486,43859686,test
128,1.0743794,0.65113544,test_000128,1,promoter,promoter,chr20,50171785,50171985,test
129,-6.8842335,-0.8486697,test_000129,1,promoter,promoter,chr19,32580979,32581179,test
130,2.2608078,0.41052023,test_000130,1,promoter,promoter,chr19,37730519,37730719,test
131,-4.8852983,-0.09877689,test_000131,1,promoter,promoter,chr20,33731792,33731992,test
132,4.070273,-0.045594174,test_000132,0,background,random_background_test,chr21,23343430,23343630,test
133,-0.4558577,0.6363778,test_000133,0,background,random_background_test,chr21,42905353,42905553,test
134,2.134708,0.49458903,test_000134,0,background,random_background_test,chr19,43818140,43818340,test
135,-5.343361,-0.25277448,test_000135,1,promoter,promoter,chr20,10672745,10672945,test
136,2.7214603,0.28997245,test_000136,0,background,random_background_test,chr20,7504251,7504451,test
137,3.6360765,0.03365246,test_000137,0,background,random_background_test,chr21,13189404,13189604,test
138,3.4729128,0.1293134,test_000138,1,promoter,promoter,chr19,56317790,56317990,test
139,-4.084467,0.0822739,test_000139,1,promoter,promoter,chr20,25407816,25408016,test
140,-5.933762,-0.46242264,test_000140,1,promoter,promoter,chr22,32475105,32475305,test
141,-0.24223839,0.7478821,test_000141,1,promoter,promoter,chr20,35490939,35491139,test
142,0.940688,0.63850415,test_000142,0,background,random_background_test,chr20,48704068,48704268,test
143,0.3104259,0.64136636,test_000143,1,promoter,promoter,chr19,43595428,43595628,test
144,1.3328218,0.6658715,test_000144,0,background,random_background_test,chr19,52130148,52130348,test
145,1.2538799,0.56292486,test_000145,0,background,random_background_test,chr22,36123691,36123891,test
146,2.3862488,0.43562016,test_000146,0,background,random_background_test,chr19,22258558,22258758,test
147,-0.19840701,0.7283821,test_000147,1,promoter,promoter,chr19,14070382,14070582,test
148,2.8584929,0.29534033,test_000148,0,background,random_background_test,chr19,39368956,39369156,test
149,-3.3688734,0.52439153,test_000149,1,promoter,promoter,chr19,18532617,18532817,test
150,1.1204257,0.53884166,test_000150,0,background,random_background_test,chr20,52932196,52932396,test
151,-0.409765,0.6587543,test_000151,1,promoter,promoter,chr20,32509748,32509948,test
152,2.0938485,0.5243471,test_000152,1,promoter,promoter,chr21,31840382,31840582,test
153,2.7503347,0.2111862,test_000153,0,background,random_background_test,chr22,13551435,13551635,test
154,-4.075472,0.13589051,test_000154,1,promoter,promoter,chr19,19733066,19733266,test
155,3.5286508,-0.06520507,test_000155,1,promoter,promoter,chr19,13024286,13024486,test
156,-1.5322618,0.761216,test_000156,0,background,random_background_test,chr19,1646751,1646951,test
157,2.626344,0.12989198,test_000157,0,background,random_background_test,chr22,42779951,42780151,test
158,-8.472411,-1.9015168,test_000158,1,promoter,promoter,chr20,49713845,49714045,test
159,2.065154,0.44118536,test_000159,0,background,random_background_test,chr19,31009560,31009760,test
160,5.136401,-0.7795437,test_000160,0,background,random_background_test,chr19,6951947,6952147,test
161,3.5447247,0.01120228,test_000161,0,background,random_background_test,chr21,28813143,28813343,test
162,-1.1793059,0.7113303,test_000162,1,promoter,promoter,chr19,51693351,51693551,test
163,0.83297443,0.5361663,test_000163,0,background,random_background_test,chr20,421930,422130,test
164,-1.9048029,0.69443035,test_000164,1,promoter,promoter,chr20,3106670,3106870,test
165,-3.4624054,0.40244222,test_000165,1,promoter,promoter,chr19,50969463,50969663,test
166,2.2829375,0.33596492,test_000166,0,background,random_background_test,chr21,39459030,39459230,test
167,1.4643615,0.582087,test_000167,1,promoter,promoter,chr20,2814987,2815187,test
168,-1.0266459,0.76929015,test_000168,1,promoter,promoter,chr22,42130557,42130757,test
169,-6.783366,-0.8821565,test_000169,1,promoter,promoter,chr21,39380221,39380421,test
170,-3.5032978,0.36521658,test_000170,1,promoter,promoter,chr21,45234411,45234611,test
171,0.8155347,0.51286125,test_000171,0,background,random_background_test,chr20,51190886,51191086,test
172,-5.131376,-0.07425304,test_000172,1,promoter,promoter,chr22,50532422,50532622,test
173,-0.40855986,0.6832583,test_000173,0,background,random_background_test,chr21,40634352,40634552,test
174,-8.217915,-1.6677718,test_000174,1,promoter,promoter,chr20,62220238,62220438,test
175,4.4170327,-0.26488575,test_000175,0,background,random_background_test,chr22,13686272,13686472,test
176,4.190637,-0.17736058,test_000176,0,background,random_background_test,chr21,24975241,24975441,test
177,-1.256524,0.7505182,test_000177,1,promoter,promoter,chr21,44438821,44439021,test
178,-3.421094,0.37238085,test_000178,1,promoter,promoter,chr19,42424849,42425049,test
179,1.9808843,0.4940404,test_000179,1,promoter,promoter,chr19,40714655,40714855,test
180,4.095105,-0.23890348,test_000180,0,background,random_background_test,chr22,34690386,34690586,test
181,4.1535707,-0.23603362,test_000181,0,background,random_background_test,chr19,46039685,46039885,test
182,7.261048,-1.9055915,test_000182,0,background,random_background_test,chr20,14362844,14363044,test
183,4.803207,-0.505166,test_000183,0,background,random_background_test,chr21,33448581,33448781,test
184,2.599746,0.29263178,test_000184,1,promoter,promoter,chr19,48755946,48756146,test
185,4.0871973,-0.34697643,test_000185,0,background,random_background_test,chr22,35815984,35816184,test
186,3.1545563,0.18653291,test_000186,0,background,random_background_test,chr22,32363047,32363247,test
187,-4.4389534,0.15532415,test_000187,1,promoter,promoter,chr21,33324298,33324498,test
188,-1.696265,0.7338458,test_000188,1,promoter,promoter,chr22,22895321,22895521,test
189,-8.8265295,-2.1981936,test_000189,1,promoter,promoter,chr21,45074435,45074635,test
190,3.0016522,0.26140282,test_000190,1,promoter,promoter,chr19,29841776,29841976,test
191,-6.4746656,-0.7964386,test_000191,1,promoter,promoter,chr19,8610690,8610890,test
192,2.4559548,0.3546,test_000192,1,promoter,promoter,chr19,46040865,46041065,test
193,6.8079667,-1.4966902,test_000193,0,background,random_background_test,chr20,1059380,1059580,test
194,-7.506591,-1.3422033,test_000194,1,promoter,promoter,chr19,14979402,14979602,test
195,-3.7266374,0.3013171,test_000195,0,background,random_background_test,chr19,325885,326085,test
196,-4.45775,-0.04129291,test_000196,1,promoter,promoter,chr19,2291815,2292015,test
197,-3.9824781,0.22523122,test_000197,0,background,random_background_test,chr20,47725774,47725974,test
198,5.648261,-0.912112,test_000198,0,background,random_background_test,chr21,15442391,15442591,test
199,3.2843394,0.044668846,test_000199,0,background,random_background_test,chr22,42203966,42204166,test
200,0.78020513,0.68787324,test_000200,0,background,random_background_test,chr20,7470777,7470977,test
201,5.446035,-0.70259935,test_000201,0,background,random_background_test,chr21,31716869,31717069,test
202,2.1625788,0.35918775,test_000202,0,background,random_background_test,chr20,38197296,38197496,test
203,7.1148047,-1.766881,test_000203,0,background,random_background_test,chr21,16831580,16831780,test
204,4.478827,-0.35849455,test_000204,0,background,random_background_test,chr21,30204123,30204323,test
205,5.3747196,-0.6543036,test_000205,0,background,random_background_test,chr20,36949534,36949734,test
206,0.3020869,0.68019253,test_000206,0,background,random_background_test,chr20,21802250,21802450,test
207,0.9871806,0.6258456,test_000207,0,background,random_background_test,chr21,35520432,35520632,test
208,0.09697646,0.68012494,test_000208,1,promoter,promoter,chr20,50958689,50958889,test
209,-4.570524,0.07736269,test_000209,1,promoter,promoter,chr19,55385735,55385935,test
210,0.15211158,0.6188259,test_000210,1,promoter,promoter,chr20,3808144,3808344,test
211,4.3915677,-0.30593738,test_000211,0,background,random_background_test,chr21,40986830,40987030,test
212,0.24851339,0.7392364,test_000212,0,background,random_background_test,chr20,49452026,49452226,test
213,4.678257,-0.3679373,test_000213,0,background,random_background_test,chr20,35188910,35189110,test
214,1.7637441,0.43951648,test_000214,0,background,random_background_test,chr22,18509695,18509895,test
215,6.256884,-1.101863,test_000215,0,background,random_background_test,chr19,53623330,53623530,test
216,-3.4554234,0.21403734,test_000216,1,promoter,promoter,chr19,9538562,9538762,test
217,3.110949,0.22419438,test_000217,0,background,random_background_test,chr22,40166975,40167175,test
218,8.305819,-2.667465,test_000218,0,background,random_background_test,chr19,21732580,21732780,test
219,7.1223807,-1.7442112,test_000219,0,background,random_background_test,chr19,27940020,27940220,test
220,3.3209717,0.15602358,test_000220,0,background,random_background_test,chr19,47089291,47089491,test
221,0.73324,0.7089545,test_000221,0,background,random_background_test,chr19,19314575,19314775,test
222,2.5669506,0.21629551,test_000222,0,background,random_background_test,chr21,24209806,24210006,test
223,-4.871588,-0.016996069,test_000223,1,promoter,promoter,chr20,44909892,44910092,test
224,-4.0637274,0.18393101,test_000224,1,promoter,promoter,chr19,36797639,36797839,test
225,-2.7854896,0.49525446,test_000225,1,promoter,promoter,chr20,46406635,46406835,test
226,5.5478277,-0.8227848,test_000226,0,background,random_background_test,chr20,44547914,44548114,test
227,0.52174026,0.6941288,test_000227,0,background,random_background_test,chr20,30327290,30327490,test
228,4.986594,-0.6331635,test_000228,0,background,random_background_test,chr20,10737979,10738179,test
229,-5.1851068,-0.26649,test_000229,1,promoter,promoter,chr22,20507435,20507635,test
230,-3.9544575,0.25293848,test_000230,1,promoter,promoter,chr22,32203373,32203573,test
231,3.542798,-0.018536566,test_000231,0,background,random_background_test,chr22,25840837,25841037,test
232,-5.634035,-0.4894166,test_000232,1,promoter,promoter,chr19,16197712,16197912,test
233,4.161709,-0.14999598,test_000233,0,background,random_background_test,chr21,8607989,8608189,test
234,-0.9349293,0.72005445,test_000234,1,promoter,promoter,chr22,17266628,17266828,test
235,1.0138243,0.5308101,test_000235,0,background,random_background_test,chr19,23282857,23283057,test
236,3.997985,-0.061311573,test_000236,0,background,random_background_test,chr20,27753817,27754017,test
237,2.8716996,0.24423116,test_000237,0,background,random_background_test,chr19,16937058,16937258,test
238,-7.6578445,-1.3550236,test_000238,1,promoter,promoter,chr19,1753411,1753611,test
239,3.6165652,-0.06925432,test_000239,0,background,random_background_test,chr21,42334504,42334704,test
240,3.602861,0.044144094,test_000240,0,background,random_background_test,chr19,35070397,35070597,test
241,-0.07899206,0.7415495,test_000241,1,promoter,promoter,chr22,44625487,44625687,test
242,6.712241,-1.402363,test_000242,0,background,random_background_test,chr22,10940204,10940404,test
243,2.505434,0.40835747,test_000243,0,background,random_background_test,chr19,26756622,26756822,test
244,4.5990105,-0.33675456,test_000244,0,background,random_background_test,chr21,9000908,9001108,test
245,4.194685,-0.18451382,test_000245,0,background,random_background_test,chr21,44214418,44214618,test
246,0.038687572,0.63973325,test_000246,0,background,random_background_test,chr22,29677417,29677617,test
247,0.58853143,0.65250254,test_000247,1,promoter,promoter,chr20,57691814,57692014,test
248,-6.3788404,-0.70364904,test_000248,1,promoter,promoter,chr19,47608078,47608278,test
249,4.4344435,-0.25190213,test_000249,0,background,random_background_test,chr22,13368148,13368348,test
250,2.164263,0.30246326,test_000250,0,background,random_background_test,chr22,46196991,46197191,test
251,-0.87361634,0.6689199,test_000251,0,background,random_background_test,chr22,42531514,42531714,test
252,0.42228365,0.6203124,test_000252,0,background,random_background_test,chr21,42964955,42965155,test
253,-2.3461294,0.6676226,test_000253,0,background,random_background_test,chr20,62175829,62176029,test
254,-1.1561278,0.6822185,test_000254,1,promoter,promoter,chr19,44718420,44718620,test
255,6.745093,-1.611675,test_000255,0,background,random_background_test,chr20,12148748,12148948,test
256,-1.3369802,0.722356,test_000256,1,promoter,promoter,chr22,20206251,20206451,test
257,-6.3929715,-0.6944438,test_000257,1,promoter,promoter,chr19,19170230,19170430,test
258,-1.673237,0.65304404,test_000258,1,promoter,promoter,chr19,28883622,28883822,test
259,-1.8404543,0.59789836,test_000259,1,promoter,promoter,chr20,44476000,44476200,test
260,6.399629,-1.346541,test_000260,0,background,random_background_test,chr22,45795090,45795290,test
261,-2.12537,0.62482727,test_000261,1,promoter,promoter,chr20,46901728,46901928,test
262,-1.9287357,0.70251924,test_000262,1,promoter,promoter,chr22,49575490,49575690,test
263,-3.0252948,0.33980376,test_000263,0,background,random_background_test,chr19,9914497,9914697,test
264,2.2539854,0.4582498,test_000264,0,background,random_background_test,chr19,53150139,53150339,test
265,-6.129334,-0.5238945,test_000265,1,promoter,promoter,chr20,62238617,62238817,test
266,1.7366506,0.5843507,test_000266,1,promoter,promoter,chr21,39657137,39657337,test
267,4.871609,-0.43498906,test_000267,0,background,random_background_test,chr20,55825676,55825876,test
268,3.4947114,0.038763184,test_000268,0,background,random_background_test,chr22,32306453,32306653,test
269,0.41499943,0.71866184,test_000269,1,promoter,promoter,chr22,19479403,19479603,test
270,2.7458963,0.25934005,test_000270,0,background,random_background_test,chr21,31700940,31701140,test
271,-6.900345,-1.0354682,test_000271,1,promoter,promoter,chr19,35031085,35031285,test
272,0.25871652,0.58607215,test_000272,0,background,random_background_test,chr20,61042851,61043051,test
273,1.2529527,0.6065903,test_000273,1,promoter,promoter,chr22,23754343,23754543,test
274,1.789928,0.48754814,test_000274,1,promoter,promoter,chr19,11528575,11528775,test
275,1.5429271,0.57753104,test_000275,1,promoter,promoter,chr21,35049172,35049372,test
276,4.216398,-0.18476552,test_000276,1,promoter,promoter,chr21,46320886,46321086,test
277,-0.12015281,0.6871723,test_000277,1,promoter,promoter,chr21,39379493,39379693,test
278,5.1892962,-0.64188975,test_000278,0,background,random_background_test,chr20,42563156,42563356,test
279,3.3285737,-0.20153005,test_000279,0,background,random_background_test,chr22,19165446,19165646,test
280,-7.7408805,-1.4416614,test_000280,1,promoter,promoter,chr19,925889,926089,test
281,7.9075484,-2.2666435,test_000281,0,background,random_background_test,chr21,21667120,21667320,test
282,3.4341319,0.043704886,test_000282,0,background,random_background_test,chr20,5745035,5745235,test
283,3.809052,-0.07804224,test_000283,0,background,random_background_test,chr22,29289307,29289507,test
284,-6.759639,-0.87305707,test_000284,1,promoter,promoter,chr20,3889422,3889622,test
285,4.334989,-0.20367093,test_000285,0,background,random_background_test,chr19,19191115,19191315,test
286,-0.36335936,0.8115687,test_000286,1,promoter,promoter,chr20,62735391,62735591,test
287,-5.8323307,-0.3472969,test_000287,1,promoter,promoter,chr20,50172391,50172591,test
288,0.4122273,0.61290735,test_000288,1,promoter,promoter,chr20,2656174,2656374,test
289,3.8987021,-0.14728549,test_000289,0,background,random_background_test,chr22,34399854,34400054,test
290,4.3946385,-0.15038435,test_000290,0,background,random_background_test,chr20,28094530,28094730,test
291,3.9265819,-0.1692675,test_000291,0,background,random_background_test,chr20,37087227,37087427,test
292,-7.3444376,-1.2085733,test_000292,1,promoter,promoter,chr19,52734994,52735194,test
293,0.64821535,0.59578013,test_000293,1,promoter,promoter,chr22,40533773,40533973,test
294,0.102401026,0.7458626,test_000294,0,background,random_background_test,chr19,16413828,16414028,test
295,-2.1509817,0.52262366,test_000295,1,promoter,promoter,chr22,20204914,20205114,test
296,5.1732717,-0.6612955,test_000296,0,background,random_background_test,chr19,44426429,44426629,test
297,-2.0955734,0.6082112,test_000297,1,promoter,promoter,chr20,25226486,25226686,test
298,6.797115,-1.4925824,test_000298,0,background,random_background_test,chr21,27487518,27487718,test
299,3.713045,0.112318024,test_000299,0,background,random_background_test,chr21,36682458,36682658,test
300,0.58901423,0.6199027,test_000300,0,background,random_background_test,chr22,32347541,32347741,test
301,-1.0610733,0.6716655,test_000301,1,promoter,promoter,chr20,32779650,32779850,test
302,0.38144013,0.6882732,test_000302,0,background,random_background_test,chr21,33847679,33847879,test
303,2.812666,0.24495596,test_000303,0,background,random_background_test,chr22,22277400,22277600,test
304,4.4167943,-0.22376779,test_000304,0,background,random_background_test,chr21,11340509,11340709,test
305,-3.9459121,0.2698211,test_000305,1,promoter,promoter,chr20,45306686,45306886,test
306,-1.3438643,0.71157277,test_000306,1,promoter,promoter,chr21,43924782,43924982,test
307,0.97288585,0.57605845,test_000307,1,promoter,promoter,chr20,36051452,36051652,test
308,3.6804426,0.03161687,test_000308,0,background,random_background_test,chr20,22220507,22220707,test
309,2.27275,0.42385164,test_000309,1,promoter,promoter,chr21,32849924,32850124,test
310,-4.3776746,0.088735886,test_000310,1,promoter,promoter,chr19,6393121,6393321,test
311,-2.567752,0.42424342,test_000311,1,promoter,promoter,chr22,29553394,29553594,test
312,7.213965,-1.9058,test_000312,0,background,random_background_test,chr20,4373843,4374043,test
313,1.5468801,0.564531,test_000313,1,promoter,promoter,chr19,51751795,51751995,test
314,3.707106,0.052278597,test_000314,0,background,random_background_test,chr21,33988732,33988932,test
315,-3.0847855,0.4957228,test_000315,1,promoter,promoter,chr22,36775958,36776158,test
316,4.2809987,-0.2289552,test_000316,0,background,random_background_test,chr21,30902739,30902939,test
317,7.6618204,-2.1054304,test_000317,0,background,random_background_test,chr20,48633907,48634107,test
318,2.167006,0.40388194,test_000318,0,background,random_background_test,chr20,39722356,39722556,test
319,-5.978574,-0.5341674,test_000319,1,promoter,promoter,chr20,21125850,21126050,test
320,7.0421295,-1.5886073,test_000320,0,background,random_background_test,chr20,11201590,11201790,test
